MeetingID,SubjectID,LecturerID,MeetingType,MeetingPrice,MeetingPriceForOthers,StartTime,EndTime,LanguageID,TranslatorID
814,58,461,3,90.0000,165.0000,2026-10-16 10:00:00.000,2026-10-16 15:00:00.000,1,
815,58,461,3,90.0000,165.0000,2026-10-30 10:00:00.000,2026-10-30 15:00:00.000,1,
816,58,461,3,90.0000,165.0000,2026-11-13 10:00:00.000,2026-11-13 15:00:00.000,1,
817,58,461,3,90.0000,165.0000,2026-11-27 10:00:00.000,2026-11-27 15:00:00.000,1,
818,58,461,3,90.0000,165.0000,2026-12-04 10:00:00.000,2026-12-04 15:00:00.000,1,
819,58,461,3,90.0000,165.0000,2027-01-08 10:00:00.000,2027-01-08 15:00:00.000,1,
820,58,461,1,90.0000,165.0000,2026-10-03 10:00:00.000,2026-10-03 15:00:00.000,1,
821,58,461,1,90.0000,165.0000,2026-10-17 10:00:00.000,2026-10-17 15:00:00.000,1,
822,58,461,1,90.0000,165.0000,2026-10-31 10:00:00.000,2026-10-31 15:00:00.000,1,
823,58,461,1,90.0000,165.0000,2026-11-14 10:00:00.000,2026-11-14 15:00:00.000,1,
824,58,461,1,90.0000,165.0000,2026-11-28 10:00:00.000,2026-11-28 15:00:00.000,1,
825,58,461,1,90.0000,165.0000,2026-12-05 10:00:00.000,2026-12-05 15:00:00.000,1,
826,58,461,1,90.0000,165.0000,2027-01-09 10:00:00.000,2027-01-09 15:00:00.000,1,
827,59,854,1,180.0000,330.0000,2024-10-04 10:00:00.000,2024-10-04 13:00:00.000,2,88
828,59,854,1,180.0000,330.0000,2024-10-18 10:00:00.000,2024-10-18 13:00:00.000,2,88
829,59,854,1,180.0000,330.0000,2024-10-25 10:00:00.000,2024-10-25 13:00:00.000,2,88
830,59,854,1,180.0000,330.0000,2024-11-22 10:00:00.000,2024-11-22 13:00:00.000,2,88
831,59,854,1,180.0000,330.0000,2024-12-06 10:00:00.000,2024-12-06 13:00:00.000,2,88
832,59,854,1,180.0000,330.0000,2024-12-20 10:00:00.000,2024-12-20 13:00:00.000,2,88
833,59,854,1,180.0000,330.0000,2025-01-03 10:00:00.000,2025-01-03 13:00:00.000,2,88
834,60,348,1,145.0000,195.0000,2024-10-05 08:30:00.000,2024-10-05 10:30:00.000,2,486
835,60,348,1,145.0000,195.0000,2024-10-19 08:30:00.000,2024-10-19 10:30:00.000,2,486
836,60,348,1,145.0000,195.0000,2024-10-26 08:30:00.000,2024-10-26 10:30:00.000,2,486
837,60,348,1,145.0000,195.0000,2024-11-23 08:30:00.000,2024-11-23 10:30:00.000,2,486
838,60,348,1,145.0000,195.0000,2024-12-07 08:30:00.000,2024-12-07 10:30:00.000,2,486
839,60,348,1,145.0000,195.0000,2024-12-21 08:30:00.000,2024-12-21 10:30:00.000,2,486
840,60,348,1,145.0000,195.0000,2025-01-04 08:30:00.000,2025-01-04 10:30:00.000,2,486
841,61,860,1,190.0000,235.0000,2024-10-05 12:00:00.000,2024-10-05 15:00:00.000,2,514
842,61,860,1,190.0000,235.0000,2024-10-19 12:00:00.000,2024-10-19 15:00:00.000,2,514
843,61,860,1,190.0000,235.0000,2024-10-26 12:00:00.000,2024-10-26 15:00:00.000,2,514
844,61,860,1,190.0000,235.0000,2024-11-23 12:00:00.000,2024-11-23 15:00:00.000,2,514
845,61,860,1,190.0000,235.0000,2024-12-07 12:00:00.000,2024-12-07 15:00:00.000,2,514
846,61,860,1,190.0000,235.0000,2024-12-21 12:00:00.000,2024-12-21 15:00:00.000,2,514
847,61,860,1,190.0000,235.0000,2025-01-04 12:00:00.000,2025-01-04 15:00:00.000,2,514
848,62,97,1,65.0000,95.0000,2024-10-06 11:00:00.000,2024-10-06 12:00:00.000,2,138
849,62,613,3,65.0000,95.0000,2024-10-20 11:00:00.000,2024-10-20 12:00:00.000,2,138
850,62,97,1,65.0000,95.0000,2024-10-27 11:00:00.000,2024-10-27 12:00:00.000,2,138
851,62,97,1,65.0000,95.0000,2024-11-24 11:00:00.000,2024-11-24 12:00:00.000,2,138
852,62,97,1,65.0000,95.0000,2024-12-08 11:00:00.000,2024-12-08 12:00:00.000,2,138
853,62,97,1,65.0000,95.0000,2024-12-22 11:00:00.000,2024-12-22 12:00:00.000,2,138
854,62,97,1,65.0000,95.0000,2025-01-05 11:00:00.000,2025-01-05 12:00:00.000,2,138
855,63,740,1,160.0000,315.0000,2024-10-06 13:00:00.000,2024-10-06 14:00:00.000,2,88
856,63,740,1,160.0000,315.0000,2024-10-20 13:00:00.000,2024-10-20 14:00:00.000,2,88
857,63,740,1,160.0000,315.0000,2024-10-27 13:00:00.000,2024-10-27 14:00:00.000,2,88
858,63,740,1,160.0000,315.0000,2024-11-24 13:00:00.000,2024-11-24 14:00:00.000,2,88
859,63,740,1,160.0000,315.0000,2024-12-08 13:00:00.000,2024-12-08 14:00:00.000,2,88
860,63,740,1,160.0000,315.0000,2024-12-22 13:00:00.000,2024-12-22 14:00:00.000,2,88
861,63,740,1,160.0000,315.0000,2025-01-05 13:00:00.000,2025-01-05 14:00:00.000,2,88
862,64,854,1,105.0000,190.0000,2025-03-07 12:00:00.000,2025-03-07 15:00:00.000,2,486
863,64,854,1,105.0000,190.0000,2025-03-21 12:00:00.000,2025-03-21 15:00:00.000,2,486
864,64,854,1,105.0000,190.0000,2025-04-04 12:00:00.000,2025-04-04 15:00:00.000,2,486
865,64,713,1,105.0000,190.0000,2025-04-18 11:00:00.000,2025-04-18 14:00:00.000,2,486
866,64,854,1,105.0000,190.0000,2025-04-25 12:00:00.000,2025-04-25 15:00:00.000,2,486
867,64,854,1,105.0000,190.0000,2025-05-16 12:00:00.000,2025-05-16 15:00:00.000,2,486
868,64,854,1,105.0000,190.0000,2025-05-30 12:00:00.000,2025-05-30 15:00:00.000,2,486
869,65,348,1,110.0000,135.0000,2025-03-08 14:00:00.000,2025-03-08 15:00:00.000,2,138
870,65,348,1,110.0000,135.0000,2025-03-22 14:00:00.000,2025-03-22 15:00:00.000,2,138
871,65,348,1,110.0000,135.0000,2025-04-05 14:00:00.000,2025-04-05 15:00:00.000,2,138
872,65,348,1,110.0000,135.0000,2025-04-19 14:00:00.000,2025-04-19 15:00:00.000,2,138
873,65,348,1,110.0000,135.0000,2025-04-26 14:00:00.000,2025-04-26 15:00:00.000,2,138
874,65,348,1,110.0000,135.0000,2025-05-17 14:00:00.000,2025-05-17 15:00:00.000,2,138
875,65,348,1,110.0000,135.0000,2025-05-31 14:00:00.000,2025-05-31 15:00:00.000,2,138
876,66,860,1,85.0000,150.0000,2025-03-08 16:30:00.000,2025-03-08 18:30:00.000,2,514
877,66,860,1,85.0000,150.0000,2025-03-22 16:30:00.000,2025-03-22 18:30:00.000,2,514
878,66,860,1,85.0000,150.0000,2025-04-05 16:30:00.000,2025-04-05 18:30:00.000,2,514
879,66,860,1,85.0000,150.0000,2025-04-19 16:30:00.000,2025-04-19 18:30:00.000,2,514
880,66,860,1,85.0000,150.0000,2025-04-26 16:30:00.000,2025-04-26 18:30:00.000,2,514
881,66,860,1,85.0000,150.0000,2025-05-17 16:30:00.000,2025-05-17 18:30:00.000,2,514
882,66,860,1,85.0000,150.0000,2025-05-31 16:30:00.000,2025-05-31 18:30:00.000,2,514
883,67,97,1,70.0000,105.0000,2025-03-09 09:00:00.000,2025-03-09 11:00:00.000,2,88
884,67,97,1,70.0000,105.0000,2025-03-23 09:00:00.000,2025-03-23 11:00:00.000,2,88
885,67,97,1,70.0000,105.0000,2025-04-06 09:00:00.000,2025-04-06 11:00:00.000,2,88
886,67,97,1,70.0000,105.0000,2025-04-20 09:00:00.000,2025-04-20 11:00:00.000,2,88
887,67,97,1,70.0000,105.0000,2025-04-27 09:00:00.000,2025-04-27 11:00:00.000,2,88
888,67,97,1,70.0000,105.0000,2025-05-18 09:00:00.000,2025-05-18 11:00:00.000,2,88
889,67,97,1,70.0000,105.0000,2025-06-01 09:00:00.000,2025-06-01 11:00:00.000,2,88
890,68,740,1,150.0000,280.0000,2025-03-09 13:00:00.000,2025-03-09 15:00:00.000,2,486
891,68,740,1,150.0000,280.0000,2025-03-23 13:00:00.000,2025-03-23 15:00:00.000,2,486
892,68,740,1,150.0000,280.0000,2025-04-06 13:00:00.000,2025-04-06 15:00:00.000,2,486
893,68,740,1,150.0000,280.0000,2025-04-20 13:00:00.000,2025-04-20 15:00:00.000,2,486
894,68,740,1,150.0000,280.0000,2025-04-27 13:00:00.000,2025-04-27 15:00:00.000,2,486
895,68,740,1,150.0000,280.0000,2025-05-18 13:00:00.000,2025-05-18 15:00:00.000,2,486
896,68,740,1,150.0000,280.0000,2025-06-01 13:00:00.000,2025-06-01 15:00:00.000,2,486
897,69,348,1,130.0000,215.0000,2025-10-03 11:00:00.000,2025-10-03 13:00:00.000,2,514
898,69,348,1,130.0000,215.0000,2025-10-17 11:00:00.000,2025-10-17 13:00:00.000,2,514
899,69,348,1,130.0000,215.0000,2025-10-31 11:00:00.000,2025-10-31 13:00:00.000,2,514
900,69,348,1,130.0000,215.0000,2025-11-21 11:00:00.000,2025-11-21 13:00:00.000,2,514
901,69,348,1,130.0000,215.0000,2025-12-05 11:00:00.000,2025-12-05 13:00:00.000,2,514
902,69,348,1,130.0000,215.0000,2025-12-19 11:00:00.000,2025-12-19 13:00:00.000,2,514
903,69,284,3,130.0000,215.0000,2026-01-02 10:00:00.000,2026-01-02 12:00:00.000,2,514
904,70,860,1,175.0000,270.0000,2025-10-04 10:00:00.000,2025-10-04 11:00:00.000,2,486
905,70,860,1,175.0000,270.0000,2025-10-18 10:00:00.000,2025-10-18 11:00:00.000,2,486
906,70,860,1,175.0000,270.0000,2025-11-01 10:00:00.000,2025-11-01 11:00:00.000,2,486
907,70,860,1,175.0000,270.0000,2025-11-22 10:00:00.000,2025-11-22 11:00:00.000,2,486
908,70,860,1,175.0000,270.0000,2025-12-06 10:00:00.000,2025-12-06 11:00:00.000,2,486
909,70,860,1,175.0000,270.0000,2025-12-20 10:00:00.000,2025-12-20 11:00:00.000,2,486
910,70,860,1,175.0000,270.0000,2026-01-03 10:00:00.000,2026-01-03 11:00:00.000,2,486
911,71,28,1,180.0000,320.0000,2025-10-04 12:00:00.000,2025-10-04 14:00:00.000,2,88
912,71,28,1,180.0000,320.0000,2025-10-18 12:00:00.000,2025-10-18 14:00:00.000,2,88
913,71,28,1,180.0000,320.0000,2025-11-01 12:00:00.000,2025-11-01 14:00:00.000,2,88
914,71,28,1,180.0000,320.0000,2025-11-22 12:00:00.000,2025-11-22 14:00:00.000,2,88
915,71,28,1,180.0000,320.0000,2025-12-06 12:00:00.000,2025-12-06 14:00:00.000,2,88
916,71,28,1,180.0000,320.0000,2025-12-20 12:00:00.000,2025-12-20 14:00:00.000,2,88
917,71,28,1,180.0000,320.0000,2026-01-03 12:00:00.000,2026-01-03 14:00:00.000,2,88
918,72,740,1,200.0000,330.0000,2025-10-05 11:30:00.000,2025-10-05 14:30:00.000,2,138
919,72,740,1,200.0000,330.0000,2025-10-19 11:30:00.000,2025-10-19 14:30:00.000,2,138
920,72,740,1,200.0000,330.0000,2025-11-02 11:30:00.000,2025-11-02 14:30:00.000,2,138
921,72,740,1,200.0000,330.0000,2025-11-23 11:30:00.000,2025-11-23 14:30:00.000,2,138
922,72,740,1,200.0000,330.0000,2025-12-07 11:30:00.000,2025-12-07 14:30:00.000,2,138
923,72,740,1,200.0000,330.0000,2025-12-21 11:30:00.000,2025-12-21 14:30:00.000,2,138
924,72,740,1,200.0000,330.0000,2026-01-04 11:30:00.000,2026-01-04 14:30:00.000,2,138
925,73,233,1,140.0000,215.0000,2025-10-05 16:00:00.000,2025-10-05 18:00:00.000,2,486
926,73,233,1,140.0000,215.0000,2025-10-19 16:00:00.000,2025-10-19 18:00:00.000,2,486
927,73,233,1,140.0000,215.0000,2025-11-02 16:00:00.000,2025-11-02 18:00:00.000,2,486
928,73,233,1,140.0000,215.0000,2025-11-23 16:00:00.000,2025-11-23 18:00:00.000,2,486
929,73,233,1,140.0000,215.0000,2025-12-07 16:00:00.000,2025-12-07 18:00:00.000,2,486
930,73,233,1,140.0000,215.0000,2025-12-21 16:00:00.000,2025-12-21 18:00:00.000,2,486
931,73,233,1,140.0000,215.0000,2026-01-04 16:00:00.000,2026-01-04 18:00:00.000,2,486
932,74,348,1,70.0000,125.0000,2026-03-06 12:00:00.000,2026-03-06 13:00:00.000,2,514
933,74,348,1,70.0000,125.0000,2026-03-20 12:00:00.000,2026-03-20 13:00:00.000,2,514
934,74,348,1,70.0000,125.0000,2026-04-03 12:00:00.000,2026-04-03 13:00:00.000,2,514
935,74,348,1,70.0000,125.0000,2026-04-17 12:00:00.000,2026-04-17 13:00:00.000,2,514
936,74,348,1,70.0000,125.0000,2026-04-24 12:00:00.000,2026-04-24 13:00:00.000,2,514
937,74,348,1,70.0000,125.0000,2026-05-15 12:00:00.000,2026-05-15 13:00:00.000,2,514
938,74,348,1,70.0000,125.0000,2026-05-29 12:00:00.000,2026-05-29 13:00:00.000,2,514
939,75,860,1,55.0000,80.0000,2026-03-07 08:00:00.000,2026-03-07 10:00:00.000,2,138
940,75,860,1,55.0000,80.0000,2026-03-21 08:00:00.000,2026-03-21 10:00:00.000,2,138
941,75,860,1,55.0000,80.0000,2026-04-04 08:00:00.000,2026-04-04 10:00:00.000,2,138
942,75,860,1,55.0000,80.0000,2026-04-18 08:00:00.000,2026-04-18 10:00:00.000,2,138
943,75,860,1,55.0000,80.0000,2026-04-25 08:00:00.000,2026-04-25 10:00:00.000,2,138
944,75,860,1,55.0000,80.0000,2026-05-16 08:00:00.000,2026-05-16 10:00:00.000,2,138
945,75,860,1,55.0000,80.0000,2026-05-30 08:00:00.000,2026-05-30 10:00:00.000,2,138
946,76,97,1,155.0000,300.0000,2026-03-07 11:30:00.000,2026-03-07 13:30:00.000,2,88
947,76,97,1,155.0000,300.0000,2026-03-21 11:30:00.000,2026-03-21 13:30:00.000,2,88
948,76,97,1,155.0000,300.0000,2026-04-04 11:30:00.000,2026-04-04 13:30:00.000,2,88
949,76,97,1,155.0000,300.0000,2026-04-18 11:30:00.000,2026-04-18 13:30:00.000,2,88
950,76,97,1,155.0000,300.0000,2026-04-25 11:30:00.000,2026-04-25 13:30:00.000,2,88
951,76,97,1,155.0000,300.0000,2026-05-16 11:30:00.000,2026-05-16 13:30:00.000,2,88
952,76,97,1,155.0000,300.0000,2026-05-30 11:30:00.000,2026-05-30 13:30:00.000,2,88
953,77,740,3,75.0000,120.0000,2026-03-08 10:00:00.000,2026-03-08 14:00:00.000,2,349
954,77,740,3,75.0000,120.0000,2026-03-22 10:00:00.000,2026-03-22 14:00:00.000,2,349
955,77,740,3,75.0000,120.0000,2026-04-05 10:00:00.000,2026-04-05 14:00:00.000,2,349
956,77,740,3,75.0000,120.0000,2026-04-19 10:00:00.000,2026-04-19 14:00:00.000,2,349
957,77,740,3,75.0000,120.0000,2026-04-26 10:00:00.000,2026-04-26 14:00:00.000,2,349
958,77,740,3,75.0000,120.0000,2026-05-17 10:00:00.000,2026-05-17 14:00:00.000,2,349
959,77,740,3,75.0000,120.0000,2026-05-31 10:00:00.000,2026-05-31 14:00:00.000,2,349
960,78,233,1,105.0000,205.0000,2026-03-08 15:30:00.000,2026-03-08 16:30:00.000,2,486
961,78,233,1,105.0000,205.0000,2026-03-22 15:30:00.000,2026-03-22 16:30:00.000,2,486
962,78,233,1,105.0000,205.0000,2026-04-05 15:30:00.000,2026-04-05 16:30:00.000,2,486
963,78,233,1,105.0000,205.0000,2026-04-19 15:30:00.000,2026-04-19 16:30:00.000,2,486
964,78,233,1,105.0000,205.0000,2026-04-26 15:30:00.000,2026-04-26 16:30:00.000,2,486
965,78,97,1,105.0000,205.0000,2026-05-17 15:30:00.000,2026-05-17 16:30:00.000,2,486
966,78,233,1,105.0000,205.0000,2026-05-31 15:30:00.000,2026-05-31 16:30:00.000,2,486
967,79,284,1,130.0000,165.0000,2026-10-02 15:00:00.000,2026-10-02 18:00:00.000,2,138
968,79,284,1,130.0000,165.0000,2026-10-16 15:00:00.000,2026-10-16 18:00:00.000,2,138
969,79,284,1,130.0000,165.0000,2026-11-06 15:00:00.000,2026-11-06 18:00:00.000,2,138
970,79,284,1,130.0000,165.0000,2026-12-04 15:00:00.000,2026-12-04 18:00:00.000,2,138
971,79,284,1,130.0000,165.0000,2026-12-18 15:00:00.000,2026-12-18 18:00:00.000,2,138
972,79,284,1,130.0000,165.0000,2027-01-08 15:00:00.000,2027-01-08 18:00:00.000,2,138
973,79,284,1,130.0000,165.0000,2027-01-29 15:00:00.000,2027-01-29 18:00:00.000,2,138
974,80,613,1,65.0000,115.0000,2026-10-03 10:30:00.000,2026-10-03 11:30:00.000,2,88
975,80,613,1,65.0000,115.0000,2026-10-17 10:30:00.000,2026-10-17 11:30:00.000,2,88
976,80,613,1,65.0000,115.0000,2026-11-07 10:30:00.000,2026-11-07 11:30:00.000,2,88
977,80,613,1,65.0000,115.0000,2026-12-05 10:30:00.000,2026-12-05 11:30:00.000,2,88
978,80,613,1,65.0000,115.0000,2026-12-19 10:30:00.000,2026-12-19 11:30:00.000,2,88
979,80,613,1,65.0000,115.0000,2027-01-09 10:30:00.000,2027-01-09 11:30:00.000,2,88
980,80,613,1,65.0000,115.0000,2027-01-30 10:30:00.000,2027-01-30 11:30:00.000,2,88
981,81,103,1,140.0000,275.0000,2026-10-03 13:00:00.000,2026-10-03 15:00:00.000,2,486
982,81,103,1,140.0000,275.0000,2026-10-17 13:00:00.000,2026-10-17 15:00:00.000,2,486
983,81,103,1,140.0000,275.0000,2026-11-07 13:00:00.000,2026-11-07 15:00:00.000,2,486
984,81,103,1,140.0000,275.0000,2026-12-05 13:00:00.000,2026-12-05 15:00:00.000,2,486
985,81,103,1,140.0000,275.0000,2026-12-19 13:00:00.000,2026-12-19 15:00:00.000,2,486
986,81,103,1,140.0000,275.0000,2027-01-09 13:00:00.000,2027-01-09 15:00:00.000,2,486
987,81,103,1,140.0000,275.0000,2027-01-30 13:00:00.000,2027-01-30 15:00:00.000,2,486
988,82,233,1,65.0000,125.0000,2026-10-04 09:00:00.000,2026-10-04 11:00:00.000,2,514
989,82,233,1,65.0000,125.0000,2026-10-18 09:00:00.000,2026-10-18 11:00:00.000,2,514
990,82,233,1,65.0000,125.0000,2026-11-08 09:00:00.000,2026-11-08 11:00:00.000,2,514
991,82,233,1,65.0000,125.0000,2026-12-06 09:00:00.000,2026-12-06 11:00:00.000,2,514
992,82,233,1,65.0000,125.0000,2026-12-20 09:00:00.000,2026-12-20 11:00:00.000,2,514
993,82,233,1,65.0000,125.0000,2027-01-10 09:00:00.000,2027-01-10 11:00:00.000,2,514
994,82,233,1,65.0000,125.0000,2027-01-31 09:00:00.000,2027-01-31 11:00:00.000,2,514
995,83,76,1,55.0000,110.0000,2026-10-04 12:00:00.000,2026-10-04 14:00:00.000,2,138
996,83,76,1,55.0000,110.0000,2026-10-18 12:00:00.000,2026-10-18 14:00:00.000,2,138
997,83,76,1,55.0000,110.0000,2026-11-08 12:00:00.000,2026-11-08 14:00:00.000,2,138
998,83,76,1,55.0000,110.0000,2026-12-06 12:00:00.000,2026-12-06 14:00:00.000,2,138
999,83,76,1,55.0000,110.0000,2026-12-20 12:00:00.000,2026-12-20 14:00:00.000,2,138
1000,83,76,1,55.0000,110.0000,2027-01-10 12:00:00.000,2027-01-10 14:00:00.000,2,138
1001,83,76,1,55.0000,110.0000,2027-01-31 12:00:00.000,2027-01-31 14:00:00.000,2,138
1002,84,190,1,115.0000,195.0000,2027-03-05 09:30:00.000,2027-03-05 11:30:00.000,2,88
1003,84,190,1,115.0000,195.0000,2027-03-19 09:30:00.000,2027-03-19 11:30:00.000,2,88
1004,84,190,1,115.0000,195.0000,2027-04-02 09:30:00.000,2027-04-02 11:30:00.000,2,88
1005,84,190,1,115.0000,195.0000,2027-04-16 09:30:00.000,2027-04-16 11:30:00.000,2,88
1006,84,190,1,115.0000,195.0000,2027-04-23 09:30:00.000,2027-04-23 11:30:00.000,2,88
1007,84,190,1,115.0000,195.0000,2027-05-14 09:30:00.000,2027-05-14 11:30:00.000,2,88
1008,84,190,1,115.0000,195.0000,2027-05-28 09:30:00.000,2027-05-28 11:30:00.000,2,88
1009,85,613,1,190.0000,335.0000,2027-03-06 08:00:00.000,2027-03-06 10:00:00.000,2,486
1010,85,613,1,190.0000,335.0000,2027-03-20 08:00:00.000,2027-03-20 10:00:00.000,2,486
1011,85,613,1,190.0000,335.0000,2027-04-03 08:00:00.000,2027-04-03 10:00:00.000,2,486
1012,85,613,1,190.0000,335.0000,2027-04-17 08:00:00.000,2027-04-17 10:00:00.000,2,486
1013,85,613,1,190.0000,335.0000,2027-04-24 08:00:00.000,2027-04-24 10:00:00.000,2,486
1014,85,613,1,190.0000,335.0000,2027-05-15 08:00:00.000,2027-05-15 10:00:00.000,2,486
1015,85,613,1,190.0000,335.0000,2027-05-29 08:00:00.000,2027-05-29 10:00:00.000,2,486
1016,86,958,1,135.0000,205.0000,2027-03-06 11:00:00.000,2027-03-06 14:00:00.000,2,514
1017,86,958,1,135.0000,205.0000,2027-03-20 11:00:00.000,2027-03-20 14:00:00.000,2,514
1018,86,958,1,135.0000,205.0000,2027-04-03 11:00:00.000,2027-04-03 14:00:00.000,2,514
1019,86,284,1,135.0000,205.0000,2027-04-17 10:30:00.000,2027-04-17 13:30:00.000,2,514
1020,86,958,1,135.0000,205.0000,2027-04-24 11:00:00.000,2027-04-24 14:00:00.000,2,514
1021,86,958,3,135.0000,205.0000,2027-05-15 14:00:00.000,2027-05-15 17:00:00.000,2,514
1022,86,958,1,135.0000,205.0000,2027-05-29 11:00:00.000,2027-05-29 14:00:00.000,2,514
1023,87,76,1,160.0000,280.0000,2027-03-07 13:00:00.000,2027-03-07 15:00:00.000,2,486
1024,87,76,1,160.0000,280.0000,2027-03-21 13:00:00.000,2027-03-21 15:00:00.000,2,486
1025,87,76,1,160.0000,280.0000,2027-04-04 13:00:00.000,2027-04-04 15:00:00.000,2,486
1026,87,76,1,160.0000,280.0000,2027-04-18 13:00:00.000,2027-04-18 15:00:00.000,2,486
1027,87,76,1,160.0000,280.0000,2027-04-25 13:00:00.000,2027-04-25 15:00:00.000,2,486
1028,87,76,1,160.0000,280.0000,2027-05-16 13:00:00.000,2027-05-16 15:00:00.000,2,486
1029,87,76,1,160.0000,280.0000,2027-05-30 13:00:00.000,2027-05-30 15:00:00.000,2,486
1030,88,495,1,90.0000,115.0000,2027-03-07 16:30:00.000,2027-03-07 17:30:00.000,2,138
1031,88,495,1,90.0000,115.0000,2027-03-21 16:30:00.000,2027-03-21 17:30:00.000,2,138
1032,88,495,1,90.0000,115.0000,2027-04-04 16:30:00.000,2027-04-04 17:30:00.000,2,138
1033,88,495,1,90.0000,115.0000,2027-04-18 16:30:00.000,2027-04-18 17:30:00.000,2,138
1034,88,495,1,90.0000,115.0000,2027-04-25 16:30:00.000,2027-04-25 17:30:00.000,2,138
1035,88,495,1,90.0000,115.0000,2027-05-16 16:30:00.000,2027-05-16 17:30:00.000,2,138
1036,88,495,1,90.0000,115.0000,2027-05-30 16:30:00.000,2027-05-30 17:30:00.000,2,138
1037,118,256,1,115.0000,170.0000,2024-10-04 11:00:00.000,2024-10-04 15:00:00.000,1,
1038,118,256,1,115.0000,170.0000,2024-10-18 11:00:00.000,2024-10-18 15:00:00.000,1,
1039,118,256,1,115.0000,170.0000,2024-10-25 11:00:00.000,2024-10-25 15:00:00.000,1,
1040,118,256,1,115.0000,170.0000,2024-11-22 11:00:00.000,2024-11-22 15:00:00.000,1,
1041,118,256,1,115.0000,170.0000,2024-12-06 11:00:00.000,2024-12-06 15:00:00.000,1,
1042,118,256,1,115.0000,170.0000,2024-12-20 11:00:00.000,2024-12-20 15:00:00.000,1,
1043,118,256,1,115.0000,170.0000,2025-01-03 11:00:00.000,2025-01-03 15:00:00.000,1,
1044,119,257,1,135.0000,250.0000,2024-10-05 09:00:00.000,2024-10-05 10:00:00.000,1,
1045,119,257,1,135.0000,250.0000,2024-10-19 09:00:00.000,2024-10-19 10:00:00.000,1,
1046,119,257,1,135.0000,250.0000,2024-10-26 09:00:00.000,2024-10-26 10:00:00.000,1,
1047,119,257,1,135.0000,250.0000,2024-11-23 09:00:00.000,2024-11-23 10:00:00.000,1,
1048,119,257,1,135.0000,250.0000,2024-12-07 09:00:00.000,2024-12-07 10:00:00.000,1,
1049,119,257,1,135.0000,250.0000,2024-12-21 09:00:00.000,2024-12-21 10:00:00.000,1,
1050,119,257,1,135.0000,250.0000,2025-01-04 09:00:00.000,2025-01-04 10:00:00.000,1,
1051,120,273,1,200.0000,335.0000,2024-10-05 11:30:00.000,2024-10-05 13:30:00.000,1,
1052,120,273,1,200.0000,335.0000,2024-10-19 11:30:00.000,2024-10-19 13:30:00.000,1,
1053,120,273,1,200.0000,335.0000,2024-10-26 11:30:00.000,2024-10-26 13:30:00.000,1,
1054,120,273,1,200.0000,335.0000,2024-11-23 11:30:00.000,2024-11-23 13:30:00.000,1,
1055,120,273,1,200.0000,335.0000,2024-12-07 11:30:00.000,2024-12-07 13:30:00.000,1,
1056,120,273,1,200.0000,335.0000,2024-12-21 11:30:00.000,2024-12-21 13:30:00.000,1,
1057,120,273,1,200.0000,335.0000,2025-01-04 11:30:00.000,2025-01-04 13:30:00.000,1,
1058,121,374,1,195.0000,375.0000,2024-10-06 14:00:00.000,2024-10-06 16:00:00.000,1,
1059,121,374,1,195.0000,375.0000,2024-10-20 14:00:00.000,2024-10-20 16:00:00.000,1,
1060,121,374,1,195.0000,375.0000,2024-10-27 14:00:00.000,2024-10-27 16:00:00.000,1,
1061,121,20,1,195.0000,375.0000,2024-11-24 14:00:00.000,2024-11-24 16:00:00.000,1,
1062,121,374,1,195.0000,375.0000,2024-12-08 14:00:00.000,2024-12-08 16:00:00.000,1,
1063,121,374,1,195.0000,375.0000,2024-12-22 14:00:00.000,2024-12-22 16:00:00.000,1,
1064,121,374,1,195.0000,375.0000,2025-01-05 14:00:00.000,2025-01-05 16:00:00.000,1,
1065,122,790,1,135.0000,250.0000,2024-10-06 18:00:00.000,2024-10-06 19:00:00.000,1,
1066,122,790,3,135.0000,250.0000,2024-10-20 18:00:00.000,2024-10-20 19:00:00.000,1,
1067,122,790,3,135.0000,250.0000,2024-10-27 18:00:00.000,2024-10-27 19:00:00.000,1,
1068,122,790,3,135.0000,250.0000,2024-11-24 18:00:00.000,2024-11-24 19:00:00.000,1,
1069,122,790,3,135.0000,250.0000,2024-12-08 18:00:00.000,2024-12-08 19:00:00.000,1,
1070,122,790,3,135.0000,250.0000,2024-12-22 18:00:00.000,2024-12-22 19:00:00.000,1,
1071,122,790,3,135.0000,250.0000,2025-01-05 18:00:00.000,2025-01-05 19:00:00.000,1,
1072,123,256,3,130.0000,255.0000,2025-03-07 10:00:00.000,2025-03-07 12:00:00.000,1,
1073,123,256,1,130.0000,255.0000,2025-03-21 10:00:00.000,2025-03-21 12:00:00.000,1,
1074,123,256,1,130.0000,255.0000,2025-04-04 10:00:00.000,2025-04-04 12:00:00.000,1,
1075,123,256,1,130.0000,255.0000,2025-04-18 10:00:00.000,2025-04-18 12:00:00.000,1,
1076,123,256,1,130.0000,255.0000,2025-04-25 10:00:00.000,2025-04-25 12:00:00.000,1,
1077,123,256,1,130.0000,255.0000,2025-05-16 10:00:00.000,2025-05-16 12:00:00.000,1,
1078,123,256,1,130.0000,255.0000,2025-05-30 10:00:00.000,2025-05-30 12:00:00.000,1,
1079,124,257,1,125.0000,230.0000,2025-03-08 08:30:00.000,2025-03-08 09:30:00.000,1,
1080,124,257,1,125.0000,230.0000,2025-03-22 08:30:00.000,2025-03-22 09:30:00.000,1,
