ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
923,165,Moduł 6 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',4,143,4,750
924,165,Moduł 7 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',1,135,1,
925,165,Moduł 8 kursu 'Filozofia: Wprowadzenie do Myślenia Krytycznego',2,325,1,
926,166,"Moduł 1 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,678,2,486
927,166,"Moduł 2 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",1,710,5,822
928,166,"Moduł 3 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",1,72,1,
929,166,"Moduł 4 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",3,772,1,
930,167,Moduł 1 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,432,1,
931,167,Moduł 2 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,494,7,352
932,167,Moduł 3 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,363,9,763
933,167,Moduł 4 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',4,776,7,1058
934,168,Moduł 1 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',1,936,1,
935,168,Moduł 2 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',2,1,2,451
936,168,Moduł 3 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',4,767,9,685
937,169,Moduł 1 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',4,561,1,
938,169,Moduł 2 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',4,840,4,35
939,169,Moduł 3 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',1,623,1,
940,169,Moduł 4 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',2,8,2,451
941,169,Moduł 5 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',1,623,1,
942,170,Moduł 1 kursu 'Logopedia: Terapia Mowy',4,370,6,340
943,170,Moduł 2 kursu 'Logopedia: Terapia Mowy',2,415,1,
944,170,Moduł 3 kursu 'Logopedia: Terapia Mowy',3,494,1,
945,171,Moduł 1 kursu 'Kryptografia dla Programistów',3,903,5,1042
946,171,Moduł 2 kursu 'Kryptografia dla Programistów',4,936,1,
947,171,Moduł 3 kursu 'Kryptografia dla Programistów',1,936,9,714
948,171,Moduł 4 kursu 'Kryptografia dla Programistów',1,767,9,763
949,171,Moduł 5 kursu 'Kryptografia dla Programistów',3,741,1,
950,171,Moduł 6 kursu 'Kryptografia dla Programistów',4,936,1,
951,171,Moduł 7 kursu 'Kryptografia dla Programistów',1,160,1,
952,171,Moduł 8 kursu 'Kryptografia dla Programistów',4,160,1,
953,172,Moduł 1 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',4,160,1,
954,172,Moduł 2 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',3,1019,1,
955,172,Moduł 3 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',1,160,9,685
956,172,Moduł 4 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',1,160,1,
957,172,Moduł 5 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',3,511,1,
958,172,Moduł 6 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',4,741,1,
959,172,Moduł 7 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',3,319,1,
960,172,Moduł 8 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',4,767,1,
961,173,Moduł 1 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,423,1,
962,173,Moduł 2 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',1,877,1,
963,173,Moduł 3 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',2,319,7,1058
964,173,Moduł 4 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,710,1,
965,173,Moduł 5 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,688,1,
966,173,Moduł 6 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',2,808,1,
967,173,Moduł 7 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',1,423,1,
968,174,Moduł 1 kursu 'FinTech: Przyszłość Finansów',4,903,1,
969,174,Moduł 2 kursu 'FinTech: Przyszłość Finansów',4,257,1,
970,174,Moduł 3 kursu 'FinTech: Przyszłość Finansów',4,319,1,
971,174,Moduł 4 kursu 'FinTech: Przyszłość Finansów',4,391,2,246
972,175,Moduł 1 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,936,4,35
973,175,Moduł 2 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,468,1,
974,175,Moduł 3 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,1142,9,714
975,175,Moduł 4 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,148,1,
976,175,Moduł 5 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,918,1,
977,175,Moduł 6 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,772,6,336
978,175,Moduł 7 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',1,956,8,320
979,176,Moduł 1 kursu 'Rozszerzona Rzeczywistość w Praktyce',4,772,6,340
980,176,Moduł 2 kursu 'Rozszerzona Rzeczywistość w Praktyce',2,370,9,946
981,176,Moduł 3 kursu 'Rozszerzona Rzeczywistość w Praktyce',3,325,1,
982,176,Moduł 4 kursu 'Rozszerzona Rzeczywistość w Praktyce',4,94,1,
983,176,Moduł 5 kursu 'Rozszerzona Rzeczywistość w Praktyce',3,257,5,822
984,176,Moduł 6 kursu 'Rozszerzona Rzeczywistość w Praktyce',4,129,1,
985,177,Moduł 1 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',3,808,1,
986,177,Moduł 2 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',4,391,5,670
987,177,Moduł 3 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',2,87,1,
988,178,Moduł 1 kursu 'Eksploracja Kosmosu',4,767,1,
989,178,Moduł 2 kursu 'Eksploracja Kosmosu',1,767,1,
990,178,Moduł 3 kursu 'Eksploracja Kosmosu',2,148,1,
991,178,Moduł 4 kursu 'Eksploracja Kosmosu',3,415,1,
992,179,Moduł 1 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',3,1111,1,
993,179,Moduł 2 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',2,866,2,88
994,179,Moduł 3 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',2,767,1,
995,179,Moduł 4 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',4,494,1,
996,180,Moduł 1 kursu 'Inżynieria Genetyczna',4,918,6,340
997,180,Moduł 2 kursu 'Inżynieria Genetyczna',2,143,1,
998,180,Moduł 3 kursu 'Inżynieria Genetyczna',3,688,2,485
999,180,Moduł 4 kursu 'Inżynieria Genetyczna',4,129,1,
1000,180,Moduł 5 kursu 'Inżynieria Genetyczna',2,148,1,
1001,181,Moduł 1 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,307,1,
1002,181,Moduł 2 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,319,1,
1003,181,Moduł 3 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,391,1,
1004,181,Moduł 4 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',1,319,1,
1005,181,Moduł 5 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,325,1,
1006,181,Moduł 6 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',3,143,1,
1007,182,Moduł 1 kursu 'Podstawy Asemblera',2,148,1,
1008,182,Moduł 2 kursu 'Podstawy Asemblera',2,561,1,
1009,182,Moduł 3 kursu 'Podstawy Asemblera',4,765,1,
1010,182,Moduł 4 kursu 'Podstawy Asemblera',2,877,1,
1011,182,Moduł 5 kursu 'Podstawy Asemblera',3,767,1,
1012,183,Moduł 1 kursu 'Inżynieria Genetyczna',3,902,1,
1013,183,Moduł 2 kursu 'Inżynieria Genetyczna',3,8,1,
1014,183,Moduł 3 kursu 'Inżynieria Genetyczna',1,918,1,
1015,183,Moduł 4 kursu 'Inżynieria Genetyczna',4,1047,1,
1016,184,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,471,1,
1017,184,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,561,5,822
1018,184,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,767,2,591
1019,184,Moduł 4 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,1,4,750
1020,184,Moduł 5 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,903,1,
1021,185,Moduł 1 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,1092,1,
1022,185,Moduł 2 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',4,765,1,
1023,185,Moduł 3 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',1,1,9,946
1024,185,Moduł 4 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,741,1,
1025,186,Moduł 1 kursu 'Zarządzanie Opieką Zdrowotną',3,370,1,
1026,186,Moduł 2 kursu 'Zarządzanie Opieką Zdrowotną',2,840,1,
1027,186,Moduł 3 kursu 'Zarządzanie Opieką Zdrowotną',1,468,1,
1028,186,Moduł 4 kursu 'Zarządzanie Opieką Zdrowotną',4,494,1,
1029,186,Moduł 5 kursu 'Zarządzanie Opieką Zdrowotną',4,248,5,1011
1030,186,Moduł 6 kursu 'Zarządzanie Opieką Zdrowotną',3,1111,1,
1031,187,Moduł 1 kursu 'Nauka o Materiałach: Wprowadzenie',2,494,9,946
1032,187,Moduł 2 kursu 'Nauka o Materiałach: Wprowadzenie',4,257,7,469
1033,187,Moduł 3 kursu 'Nauka o Materiałach: Wprowadzenie',3,772,1,
1034,187,Moduł 4 kursu 'Nauka o Materiałach: Wprowadzenie',3,688,4,750
1035,187,Moduł 5 kursu 'Nauka o Materiałach: Wprowadzenie',2,319,5,732
1036,187,Moduł 6 kursu 'Nauka o Materiałach: Wprowadzenie',3,511,1,
1037,188,Moduł 1 kursu 'Druk 3D dla Początkujących',2,1142,1,
1038,188,Moduł 2 kursu 'Druk 3D dla Początkujących',2,143,1,
1039,188,Moduł 3 kursu 'Druk 3D dla Początkujących',4,866,1,
1040,189,Moduł 1 kursu 'Programowanie Obiektowe: Java i Python',2,148,2,349
1041,189,Moduł 2 kursu 'Programowanie Obiektowe: Java i Python',4,772,1,
1042,189,Moduł 3 kursu 'Programowanie Obiektowe: Java i Python',4,370,6,340
1043,189,Moduł 4 kursu 'Programowanie Obiektowe: Java i Python',2,410,10,993
1044,189,Moduł 5 kursu 'Programowanie Obiektowe: Java i Python',1,1047,1,
1045,190,Moduł 1 kursu 'Literatura: Klasyka i Nowoczesność',3,565,1,
1046,190,Moduł 2 kursu 'Literatura: Klasyka i Nowoczesność',2,492,6,336
1047,190,Moduł 3 kursu 'Literatura: Klasyka i Nowoczesność',2,494,7,469
1048,190,Moduł 4 kursu 'Literatura: Klasyka i Nowoczesność',4,1092,1,
1049,190,Moduł 5 kursu 'Literatura: Klasyka i Nowoczesność',1,1092,1,
1050,190,Moduł 6 kursu 'Literatura: Klasyka i Nowoczesność',3,840,1,
1051,190,Moduł 7 kursu 'Literatura: Klasyka i Nowoczesność',2,494,4,750
1052,190,Moduł 8 kursu 'Literatura: Klasyka i Nowoczesność',3,112,1,
1053,191,Moduł 1 kursu 'Drony: Programowanie i Zastosowania',3,257,1,
1054,191,Moduł 2 kursu 'Drony: Programowanie i Zastosowania',2,918,1,
1055,191,Moduł 3 kursu 'Drony: Programowanie i Zastosowania',2,468,1,
1056,191,Moduł 4 kursu 'Drony: Programowanie i Zastosowania',1,257,1,
1057,192,Moduł 1 kursu 'Fizyka: Klasyczna i Współczesna',4,1092,2,451
1058,192,Moduł 2 kursu 'Fizyka: Klasyczna i Współczesna',4,567,1,
1059,192,Moduł 3 kursu 'Fizyka: Klasyczna i Współczesna',1,87,2,451
1060,192,Moduł 4 kursu 'Fizyka: Klasyczna i Współczesna',1,511,1,
1061,192,Moduł 5 kursu 'Fizyka: Klasyczna i Współczesna',2,1118,1,
1062,193,Moduł 1 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',2,1,1,
1063,193,Moduł 2 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,112,1,
1064,193,Moduł 3 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',3,370,10,993
1065,193,Moduł 4 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,257,1,
1066,193,Moduł 5 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',3,688,10,165
1067,193,Moduł 6 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,319,1,
1068,193,Moduł 7 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,903,1,
1069,194,Moduł 1 kursu 'Wprowadzenie do Tworzenia Gier',4,129,6,340
1070,194,Moduł 2 kursu 'Wprowadzenie do Tworzenia Gier',1,129,1,
1071,194,Moduł 3 kursu 'Wprowadzenie do Tworzenia Gier',3,112,1,
1072,194,Moduł 4 kursu 'Wprowadzenie do Tworzenia Gier',2,248,1,
1073,194,Moduł 5 kursu 'Wprowadzenie do Tworzenia Gier',4,772,7,836
1074,195,Moduł 1 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',4,688,1,
1075,195,Moduł 2 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,765,1,
1076,195,Moduł 3 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,707,5,732
1077,195,Moduł 4 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,707,1,
1078,195,Moduł 5 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,325,1,
1079,195,Moduł 6 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',3,148,8,277
1080,195,Moduł 7 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,688,1,
1081,195,Moduł 8 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,363,1,
1082,196,Moduł 1 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,772,1,
1083,196,Moduł 2 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,307,5,1011
1084,196,Moduł 3 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',2,143,1,
1085,196,Moduł 4 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,765,6,340
1086,196,Moduł 5 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,588,9,763
1087,196,Moduł 6 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',2,710,1,
1088,196,Moduł 7 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,720,1,
1089,196,Moduł 8 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',2,468,1,
1090,197,Moduł 1 kursu 'Medycyna: Anatomia i Diagnostyka',2,767,1,
1091,197,Moduł 2 kursu 'Medycyna: Anatomia i Diagnostyka',2,370,10,205
1092,197,Moduł 3 kursu 'Medycyna: Anatomia i Diagnostyka',3,143,1,
1093,197,Moduł 4 kursu 'Medycyna: Anatomia i Diagnostyka',2,1047,1,
1094,197,Moduł 5 kursu 'Medycyna: Anatomia i Diagnostyka',2,319,1,
1095,197,Moduł 6 kursu 'Medycyna: Anatomia i Diagnostyka',1,468,1,
1096,198,Moduł 1 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',1,1,1,
1097,198,Moduł 2 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',1,432,1,
1098,198,Moduł 3 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',2,866,1,
1099,198,Moduł 4 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',2,248,1,
1100,198,Moduł 5 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',4,135,1,
1101,198,Moduł 6 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',4,1,1,
1102,198,Moduł 7 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',3,956,1,
1103,199,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',3,561,1,
1104,199,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',4,567,1,
1105,199,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',1,87,1,
1106,199,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',1,87,1,
1107,200,Moduł 1 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,511,1,
1108,200,Moduł 2 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',2,707,7,352
1109,200,Moduł 3 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',3,432,1,
1110,200,Moduł 4 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,87,1,
1111,201,Moduł 1 kursu 'Tworzenie Aplikacji w Elixirze',4,391,1,
1112,201,Moduł 2 kursu 'Tworzenie Aplikacji w Elixirze',4,325,1,
1113,201,Moduł 3 kursu 'Tworzenie Aplikacji w Elixirze',1,112,5,670
1114,201,Moduł 4 kursu 'Tworzenie Aplikacji w Elixirze',3,902,1,
1115,201,Moduł 5 kursu 'Tworzenie Aplikacji w Elixirze',1,307,1,
1116,202,Moduł 1 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',4,1,1,
1117,202,Moduł 2 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',3,410,1,
1118,202,Moduł 3 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',2,772,1,
1119,202,Moduł 4 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',4,8,1,
1120,202,Moduł 5 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',4,1,1,
1121,202,Moduł 6 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',2,432,1,
1122,202,Moduł 7 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',4,143,1,
1123,203,Moduł 1 kursu 'Matlab dla Inżynierów',3,567,1,
1124,203,Moduł 2 kursu 'Matlab dla Inżynierów',2,1104,1,
1125,203,Moduł 3 kursu 'Matlab dla Inżynierów',2,363,1,
1126,203,Moduł 4 kursu 'Matlab dla Inżynierów',2,112,5,1011
1127,203,Moduł 5 kursu 'Matlab dla Inżynierów',1,808,1,
1128,203,Moduł 6 kursu 'Matlab dla Inżynierów',2,135,1,
1129,203,Moduł 7 kursu 'Matlab dla Inżynierów',3,471,6,336
1130,204,Moduł 1 kursu 'Biochemia: Podstawy Życia',4,511,1,
1131,204,Moduł 2 kursu 'Biochemia: Podstawy Życia',2,688,2,514
1132,204,Moduł 3 kursu 'Biochemia: Podstawy Życia',2,1092,1,
1133,204,Moduł 4 kursu 'Biochemia: Podstawy Życia',1,143,5,753
1134,204,Moduł 5 kursu 'Biochemia: Podstawy Życia',3,1019,1,
1135,204,Moduł 6 kursu 'Biochemia: Podstawy Życia',4,567,4,750
1136,204,Moduł 7 kursu 'Biochemia: Podstawy Życia',3,266,4,750
1137,205,Moduł 1 kursu 'FinTech: Przyszłość Finansów',2,423,1,
1138,205,Moduł 2 kursu 'FinTech: Przyszłość Finansów',4,877,1,
1139,205,Moduł 3 kursu 'FinTech: Przyszłość Finansów',4,710,1,
1140,206,Moduł 1 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',4,710,1,
1141,206,Moduł 2 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',2,112,1,
1142,206,Moduł 3 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',3,492,2,138
1143,206,Moduł 4 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',2,772,2,349
1144,206,Moduł 5 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',2,432,7,836
1145,207,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',4,8,1,
1146,207,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',4,8,1,
1147,207,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',1,135,1,
1148,207,Moduł 4 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',3,482,1,
1149,207,Moduł 5 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',4,511,1,
1150,208,Moduł 1 kursu 'Logopedia: Terapia Mowy',4,840,1,
1151,208,Moduł 2 kursu 'Logopedia: Terapia Mowy',4,840,1,
1152,208,Moduł 3 kursu 'Logopedia: Terapia Mowy',2,8,1,
1153,208,Moduł 4 kursu 'Logopedia: Terapia Mowy',1,720,1,
1154,208,Moduł 5 kursu 'Logopedia: Terapia Mowy',1,840,1,
1155,209,Moduł 1 kursu 'Podstawy Mikroekonomii: Zasady Działania Rynku',1,565,1,
1156,209,Moduł 2 kursu 'Podstawy Mikroekonomii: Zasady Działania Rynku',4,565,1,
1157,209,Moduł 3 kursu 'Podstawy Mikroekonomii: Zasady Działania Rynku',4,565,1,
1158,210,Moduł 1 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,87,7,1058
1159,210,Moduł 2 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,688,1,
1160,210,Moduł 3 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,370,1,
1161,210,Moduł 4 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,772,1,
1162,211,Moduł 1 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',2,1111,1,
1163,211,Moduł 2 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',1,87,1,
1164,211,Moduł 3 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',1,511,1,
1165,211,Moduł 4 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',4,511,1,
1166,212,Moduł 1 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',1,319,1,
1167,212,Moduł 2 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',4,307,1,
1168,212,Moduł 3 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',3,741,2,246
1169,212,Moduł 4 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',1,307,1,
1170,212,Moduł 5 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',1,307,1,
1171,212,Moduł 6 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',1,903,5,670
1172,212,Moduł 7 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',2,840,1,
1173,212,Moduł 8 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',1,903,1,
1174,213,Moduł 1 kursu 'Cyberbezpieczeństwo: Podstawy',1,707,1,
1175,213,Moduł 2 kursu 'Cyberbezpieczeństwo: Podstawy',2,257,1,
1176,213,Moduł 3 kursu 'Cyberbezpieczeństwo: Podstawy',2,765,1,
1177,213,Moduł 4 kursu 'Cyberbezpieczeństwo: Podstawy',3,94,1,
1178,214,Moduł 1 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,1118,1,
1179,214,Moduł 2 kursu 'Nanotechnologia: Od Teorii do Praktyki',3,370,6,806
1180,214,Moduł 3 kursu 'Nanotechnologia: Od Teorii do Praktyki',3,72,1,
1181,214,Moduł 4 kursu 'Nanotechnologia: Od Teorii do Praktyki',3,1118,1,
1182,215,Moduł 1 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',1,561,4,663
1183,215,Moduł 2 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',3,143,2,246
1184,215,Moduł 3 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',1,561,1,
1185,215,Moduł 4 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',1,561,1,
1186,215,Moduł 5 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,840,1,
1187,215,Moduł 6 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,561,1,
1188,216,Moduł 1 kursu 'Zarządzanie Opieką Zdrowotną',1,72,1,
1189,216,Moduł 2 kursu 'Zarządzanie Opieką Zdrowotną',1,363,1,
1190,216,Moduł 3 kursu 'Zarządzanie Opieką Zdrowotną',3,325,1,
1191,216,Moduł 4 kursu 'Zarządzanie Opieką Zdrowotną',4,410,1,
1192,217,Moduł 1 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,776,1,
1193,217,Moduł 2 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,160,9,763
1194,217,Moduł 3 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,148,1,
1195,217,Moduł 4 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,391,10,993
1196,217,Moduł 5 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,1166,2,246
1197,217,Moduł 6 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,160,1,
1198,217,Moduł 7 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,160,9,714
1199,217,Moduł 8 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,160,1,
1200,218,Moduł 1 kursu 'Drony: Programowanie i Zastosowania',4,840,1,
1201,218,Moduł 2 kursu 'Drony: Programowanie i Zastosowania',2,248,1,
1202,218,Moduł 3 kursu 'Drony: Programowanie i Zastosowania',2,1019,1,
1203,218,Moduł 4 kursu 'Drony: Programowanie i Zastosowania',1,840,1,
1204,218,Moduł 5 kursu 'Drony: Programowanie i Zastosowania',1,840,1,
1205,218,Moduł 6 kursu 'Drony: Programowanie i Zastosowania',4,623,1,
1206,219,Moduł 1 kursu 'Żywienie: Zasady i Praktyka',2,482,1,
1207,219,Moduł 2 kursu 'Żywienie: Zasady i Praktyka',4,471,8,901
1208,219,Moduł 3 kursu 'Żywienie: Zasady i Praktyka',2,902,1,
1209,220,Moduł 1 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,1,1,
1210,220,Moduł 2 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,471,1,
1211,220,Moduł 3 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,72,7,1058
1212,220,Moduł 4 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,765,5,753
1213,220,Moduł 5 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,1166,8,320
1214,220,Moduł 6 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,1142,3,781
1215,220,Moduł 7 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,565,1,
1216,221,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',4,710,1,
1217,221,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',3,561,1,
1218,221,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',4,423,1,
1219,221,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',3,1019,1,
1220,222,Moduł 1 kursu 'Podstawy Chmury Obliczeniowej',3,720,1,
1221,222,Moduł 2 kursu 'Podstawy Chmury Obliczeniowej',3,391,1,
1222,222,Moduł 3 kursu 'Podstawy Chmury Obliczeniowej',2,1111,1,
1223,222,Moduł 4 kursu 'Podstawy Chmury Obliczeniowej',3,688,1,
1224,223,Moduł 1 kursu 'Bezpieczeństwo Chmury: Best Practices',4,482,1,
