DetailID,OrderID,ActivityID,TypeOfActivity,Price,PaidDate,PaymentStatus
66528,21413,3650,1,60.57,2024-06-16 07:08:00,udane
66529,21413,3668,1,271.71,2024-06-16 07:10:00,udane
66530,21413,3767,1,188.34,2024-06-16 07:03:00,udane
66531,21413,3787,1,153.95,2024-06-16 07:07:00,udane
66532,21414,3824,1,266.32,2024-07-30 19:19:00,udane
66533,21414,3908,1,195.62,2024-07-30 19:25:00,udane
66534,21414,3922,1,220.58,2024-07-30 19:17:00,udane
66535,21415,4076,1,0,2024-11-15 10:48:00,udane
66536,21415,4112,1,55.25,2024-11-15 10:48:00,udane
66537,21415,4189,1,273.09,2024-11-15 10:47:00,udane
66538,21416,4255,1,272.51,2025-01-01 19:39:00,udane
66539,21416,4259,1,162.64,2025-01-01 19:36:00,udane
66540,21416,4297,1,56.64,2025-01-01 19:32:00,udane
66541,21416,4359,1,180.12,2025-01-01 19:32:00,udane
66542,21418,110,1,241.79,2021-01-15 21:10:00,udane
66543,21418,218,1,203.99,2021-01-15 21:07:00,udane
66544,21419,326,1,151.05,2021-04-19 08:17:00,udane
66545,21419,361,1,124.36,2021-04-19 08:17:00,udane
66546,21420,549,1,225.62,2021-06-10 10:53:00,udane
66547,21420,560,1,267.97,2021-06-10 10:55:00,udane
66548,21420,571,1,218.21,2021-06-10 10:48:00,udane
66549,21420,617,1,128.31,2021-06-10 10:52:00,udane
66550,21420,704,1,111.18,2021-06-10 10:54:00,udane
66551,21421,739,1,88.58,2021-08-23 16:31:00,udane
66552,21421,849,1,262.77,2021-08-23 16:33:00,udane
66553,21421,879,1,210.17,2021-08-23 16:35:00,udane
66554,21421,885,1,120.67,2021-08-23 16:40:00,udane
66555,21421,922,1,232.79,2021-08-23 16:37:00,udane
66556,21422,1140,1,296.22,2021-12-28 11:10:00,udane
66557,21422,1144,1,197.71,2021-12-28 11:04:00,udane
66558,21422,1210,1,126.2,2021-12-28 11:07:00,udane
66559,21422,1259,1,92.32,2021-12-28 11:08:00,udane
66560,21422,1295,1,284.83,2021-12-28 11:04:00,udane
66561,21423,1483,1,57.76,2022-05-13 10:51:00,udane
66562,21423,1489,1,237.86,2022-05-13 10:48:00,udane
66563,21423,1496,1,171.88,2022-05-13 10:54:00,udane
66564,21423,1565,1,176.28,2022-05-13 10:47:00,udane
66565,21423,1661,1,110.19,2022-05-13 10:48:00,udane
66566,21424,52,2,495,2022-07-07 08:22:00,udane
66567,21424,1745,1,239.78,2022-07-07 08:22:00,udane
66568,21424,1763,1,261.9,2022-07-07 08:24:00,udane
66569,21424,1793,1,82.38,2022-07-07 08:17:00,udane
66570,21424,149,2,1570,2022-07-07 08:24:00,udane
66571,21424,1821,1,0,2022-07-07 08:24:00,udane
66572,21424,1840,1,0,2022-07-07 08:24:00,udane
66573,21425,1936,1,208.55,2022-10-09 16:47:00,udane
66574,21426,2263,1,93.52,2023-02-12 10:16:00,udane
66575,21426,2281,1,101.26,2023-02-12 10:24:00,udane
66576,21426,170,2,1400,2023-02-12 10:20:00,udane
66577,21426,2302,1,211.89,2023-02-12 10:21:00,udane
66578,21426,46,2,1515,2023-02-12 10:18:00,udane
66579,21427,2502,1,181.21,2023-05-07 13:51:00,udane
66580,21427,2511,1,284.4,2023-05-07 13:48:00,udane
66581,21427,2633,1,227.15,2023-05-07 13:49:00,udane
66582,21427,2657,1,119.16,2023-05-07 13:52:00,udane
66583,21428,2784,1,81.38,2023-08-05 07:01:00,udane
66584,21429,2967,1,149.67,2023-10-28 18:55:00,udane
66585,21430,3212,1,0,2023-12-21 16:55:00,udane
66586,21430,3280,1,165.89,2023-12-21 16:54:00,udane
66587,21430,3318,1,255.88,2023-12-21 16:47:00,udane
66588,21430,3366,1,231.89,2023-12-21 16:51:00,udane
66589,21430,3372,1,241.37,2023-12-21 16:53:00,udane
66590,21430,3384,1,216.25,2023-12-21 16:54:00,udane
66591,21431,3555,1,163.15,2024-04-24 07:04:00,udane
66592,21431,3577,1,94.67,2024-04-24 07:02:00,udane
66593,21431,3590,1,165.57,2024-04-24 07:04:00,udane
66594,21431,3703,1,74.57,2024-04-24 07:02:00,udane
66595,21432,3956,1,123.85,2024-10-01 07:08:00,udane
66596,21432,3982,1,275.57,2024-10-01 07:10:00,udane
66597,21432,4034,1,104.56,2024-10-01 07:08:00,udane
66598,21432,4068,1,55.87,2024-10-01 07:04:00,udane
66599,21434,8,1,77.14,2020-12-08 19:16:00,udane
66600,21434,157,2,1285,2020-12-08 19:24:00,udane
66601,21435,249,1,113.26,2021-03-15 12:25:00,udane
66602,21435,163,2,1420,2021-03-15 12:17:00,udane
66603,21435,315,1,131.19,2021-03-15 12:19:00,udane
66604,21435,326,1,151.05,2021-03-15 12:25:00,udane
66605,21436,433,1,118.37,2021-05-25 07:06:00,udane
66606,21436,519,1,197.43,2021-05-25 07:02:00,udane
66607,21436,599,1,192.36,2021-05-25 07:06:00,udane
66608,21437,656,1,115.09,2021-07-21 07:04:00,udane
66609,21437,736,1,201.61,2021-07-21 07:05:00,udane
66610,21437,737,1,179.75,2021-07-21 07:05:00,udane
66611,21437,772,1,149.2,2021-07-21 07:07:00,udane
66612,21438,909,1,155.48,2021-11-02 15:17:00,udane
66613,21438,917,1,168.52,2021-11-02 15:25:00,udane
66614,21438,984,1,79.16,2021-11-02 15:17:00,udane
66615,21439,1280,1,238.79,2022-03-04 21:04:00,udane
66616,21439,116,2,1100,2022-03-04 21:06:00,udane
66617,21440,1497,1,282.98,2022-05-02 07:04:00,udane
66618,21440,1592,1,210.68,2022-05-02 07:05:00,udane
66619,21440,87,2,1495,2022-05-02 07:09:00,udane
66620,21440,1672,1,92.35,2022-05-02 07:04:00,udane
66621,21441,1737,1,184.96,2022-08-01 21:08:00,udane
66622,21441,1738,1,62.15,2022-08-01 21:04:00,udane
66623,21441,1778,1,172.81,2022-08-01 21:03:00,udane
66624,21441,1850,1,69.76,2022-08-01 21:08:00,udane
66625,21442,1928,1,61.86,2022-10-06 12:48:00,udane
66626,21442,1988,1,0,2022-10-06 12:48:00,udane
66627,21443,2137,1,249.41,2022-12-30 07:08:00,udane
66628,21443,2255,1,163.15,2022-12-30 07:10:00,udane
66629,21444,2414,1,242.3,2023-04-07 11:31:00,udane
66630,21444,2455,1,96.42,2023-04-07 11:31:00,udane
66631,21445,2620,1,86.33,2023-05-26 21:05:00,udane
66632,21445,2642,1,105.5,2023-05-26 21:05:00,udane
66633,21445,2647,1,124.18,2023-05-26 21:04:00,udane
66634,21445,2721,1,95.12,2023-05-26 21:01:00,udane
66635,21445,2765,1,153.66,2023-05-26 21:08:00,udane
66636,21446,2909,1,113.47,2023-09-24 07:05:00,udane
66637,21446,2945,1,130.97,2023-09-24 07:10:00,udane
66638,21447,3116,1,0,2023-12-20 18:33:00,udane
66639,21447,3282,1,230.26,2023-12-20 18:35:00,udane
66640,21448,3577,1,94.67,2024-05-19 12:23:00,udane
66641,21448,235,2,1230,2024-05-19 12:18:00,udane
66642,21449,3859,1,130.15,2024-08-16 07:10:00,udane
66643,21450,4047,1,179.76,2024-11-12 16:02:00,udane
66644,21450,4185,1,282.7,2024-11-12 16:06:00,udane
66645,21452,32,1,0,2020-12-05 16:05:00,udane
66646,21452,53,1,232.56,2020-12-05 16:07:00,udane
66647,21452,65,1,221.14,2020-12-05 16:08:00,udane
66648,21452,78,2,919,2020-12-05 16:03:00,udane
66649,21452,160,1,211.12,2020-12-05 16:08:00,udane
66650,21453,444,1,113.85,2021-05-29 10:53:00,udane
66651,21453,470,1,287.56,2021-05-29 10:46:00,udane
66652,21453,16,2,605,2021-05-29 10:50:00,udane
66653,21453,548,1,114.74,2021-05-29 10:51:00,udane
66654,21453,558,1,158.45,2021-05-29 10:48:00,udane
66655,21453,613,1,254.36,2021-05-29 10:51:00,udane
66656,21454,33,2,795,2021-08-04 08:36:00,udane
66657,21454,736,1,201.61,2021-08-04 08:31:00,udane
66658,21455,856,1,132.33,2021-09-25 07:03:00,udane
66659,21455,917,1,168.52,2021-09-25 07:04:00,udane
66660,21455,923,1,147.08,2021-09-25 07:01:00,udane
66661,21455,978,1,58.99,2021-09-25 07:02:00,udane
66662,21456,1039,1,249.65,2021-12-04 07:09:00,udane
66663,21456,1065,1,147.31,2021-12-04 07:08:00,udane
66664,21456,1115,1,62.75,2021-12-04 07:03:00,udane
66665,21456,1179,1,99.78,2021-12-04 07:08:00,udane
66666,21457,1450,1,133.53,2022-04-16 07:06:00,udane
66667,21457,1460,1,0,2022-04-16 07:03:00,udane
66668,21457,1600,1,87.1,2022-04-16 07:06:00,udane
66669,21458,1650,1,197.79,2022-06-23 20:49:00,udane
66670,21458,1654,1,63.12,2022-06-23 20:52:00,udane
66671,21458,1759,1,0,2022-06-23 20:53:00,udane
66672,21458,1796,1,155.91,2022-06-23 20:51:00,udane
66673,21459,1815,1,296.83,2022-09-06 15:34:00,udane
66674,21459,1842,1,140.17,2022-09-06 15:36:00,udane
66675,21459,1850,1,69.76,2022-09-06 15:32:00,udane
66676,21459,101,2,555,2022-09-06 15:38:00,udane
66677,21459,1969,1,207.26,2022-09-06 15:34:00,udane
66678,21459,1978,1,125.92,2022-09-06 15:37:00,udane
66679,21460,2071,1,63.54,2022-12-05 19:36:00,udane
66680,21461,2240,1,244.12,2023-01-16 09:20:00,udane
66681,21461,2277,1,162.29,2023-01-16 09:24:00,udane
66682,21461,2310,1,237.06,2023-01-16 09:24:00,udane
66683,21461,2322,1,59.45,2023-01-16 09:24:00,udane
66684,21461,203,2,570,2023-01-16 09:16:00,udane
66685,21462,2418,1,122.75,2023-04-10 07:06:00,udane
66686,21462,2437,1,0,2023-04-10 07:05:00,udane
66687,21463,2655,1,250.38,2023-06-08 21:07:00,udane
66688,21463,2739,1,176.75,2023-06-08 21:03:00,udane
66689,21463,2799,1,99.07,2023-06-08 21:01:00,udane
66690,21464,3005,1,239.44,2023-10-23 07:08:00,udane
66691,21464,3153,1,123.53,2023-10-23 07:03:00,udane
66692,21464,3183,1,88.56,2023-10-23 07:05:00,udane
66693,21465,3186,1,0,2023-12-23 07:09:00,udane
66694,21465,3200,1,271.93,2023-12-23 07:07:00,udane
66695,21465,3366,1,231.89,2023-12-23 07:04:00,udane
66696,21466,3455,1,89.37,2024-03-23 13:34:00,udane
66697,21467,3666,1,117.71,2024-06-14 08:36:00,udane
66698,21467,3675,1,103.77,2024-06-14 08:39:00,udane
66699,21467,3816,1,211.23,2024-06-14 08:38:00,udane
66700,21468,3849,1,202.6,2024-08-24 07:02:00,udane
66701,21468,3943,1,224.01,2024-08-24 07:02:00,udane
66702,21468,3983,1,208.02,2024-08-24 07:04:00,udane
66703,21468,3993,1,295.61,2024-08-24 07:06:00,udane
66704,21469,4080,1,277.33,2024-11-10 07:03:00,udane
66705,21469,4087,1,70.05,2024-11-10 07:10:00,udane
66706,21469,4115,1,242.19,2024-11-10 07:10:00,udane
66707,21469,4184,1,0,2024-11-10 07:04:00,udane
66708,21471,14,1,257.26,2020-12-17 07:09:00,udane
66709,21471,44,1,192.75,2020-12-17 07:04:00,udane
66710,21471,81,1,277.32,2020-12-17 07:05:00,udane
66711,21472,248,1,223.1,2021-03-16 09:18:00,udane
66712,21473,635,1,64.31,2021-08-04 07:08:00,udane
66713,21473,709,1,55.26,2021-08-04 07:01:00,udane
66714,21473,729,1,262.41,2021-08-04 07:08:00,udane
66715,21473,747,1,101.38,2021-08-04 07:04:00,udane
66716,21473,750,1,0,2021-08-04 07:10:00,udane
66717,21474,869,1,252.46,2021-10-12 18:03:00,udane
66718,21474,904,1,291.53,2021-10-12 18:05:00,udane
66719,21474,931,1,154.78,2021-10-12 18:07:00,udane
66720,21474,955,1,178.66,2021-10-12 18:01:00,udane
66721,21474,992,1,278.71,2021-10-12 18:01:00,udane
66722,21474,1024,1,130.32,2021-10-12 18:09:00,udane
66723,21474,1042,1,0,2021-10-12 18:07:00,udane
66724,21475,1148,1,159.53,2022-01-01 21:05:00,udane
66725,21476,1507,1,191.0,2022-05-07 16:39:00,udane
66726,21476,1550,1,253.08,2022-05-07 16:31:00,udane
66727,21476,1648,1,244.19,2022-05-07 16:39:00,udane
66728,21476,1668,1,294.58,2022-05-07 16:33:00,udane
66729,21477,1702,1,212.97,2022-07-05 16:05:00,udane
66730,21477,1703,1,82.6,2022-07-05 16:08:00,udane
66731,21477,1780,1,115.4,2022-07-05 16:03:00,udane
66732,21478,1899,1,233.0,2022-09-22 13:48:00,udane
66733,21479,2128,1,84.52,2022-12-11 07:01:00,udane
66734,21479,2242,1,0,2022-12-11 07:08:00,udane
66735,21479,2263,1,93.52,2022-12-11 07:02:00,udane
66736,21480,2426,1,0,2023-03-19 08:38:00,udane
66737,21480,2440,1,115.64,2023-03-19 08:31:00,udane
66738,21481,2623,1,232.5,2023-06-10 07:54:00,udane
66739,21482,2782,1,230.88,2023-08-01 10:18:00,udane
66740,21483,3084,1,120.87,2023-11-18 13:34:00,udane
66741,21483,3136,1,82.05,2023-11-18 13:32:00,udane
66742,21483,3195,1,193.59,2023-11-18 13:32:00,udane
66743,21483,3230,1,222.97,2023-11-18 13:38:00,udane
66744,21483,3232,1,161.27,2023-11-18 13:32:00,udane
66745,21484,3449,1,156.79,2024-04-11 07:07:00,udane
66746,21485,3638,1,135.38,2024-06-02 09:02:00,udane
66747,21485,3752,1,235.92,2024-06-02 09:06:00,udane
66748,21486,4006,1,64.0,2024-10-17 19:46:00,udane
66749,21486,4034,1,104.56,2024-10-17 19:55:00,udane
66750,21486,4073,1,282.81,2024-10-17 19:50:00,udane
66751,21486,188,2,1039,2024-10-17 19:53:00,udane
66752,21486,4114,1,241.38,2024-10-17 19:54:00,udane
66753,21487,4208,1,178.89,2024-12-31 07:08:00,udane
66754,21487,4229,1,77.81,2024-12-31 07:06:00,udane
66755,21489,206,1,274.79,2021-03-05 12:50:00,udane
66756,21489,221,1,264.28,2021-03-05 12:55:00,udane
66757,21489,222,1,112.34,2021-03-05 12:49:00,udane
66758,21489,242,1,270.36,2021-03-05 12:54:00,udane
66759,21489,351,1,92.08,2021-03-05 12:46:00,udane
66760,21489,358,1,153.13,2021-03-05 12:53:00,udane
66761,21489,368,1,94.64,2021-03-05 12:49:00,udane
66762,21490,237,2,749,2021-05-18 17:10:00,udane
66763,21490,625,1,51.94,2021-05-18 17:03:00,udane
66764,21491,670,1,0,2021-08-12 07:01:00,udane
66765,21492,926,1,213.44,2021-10-10 17:37:00,udane
66766,21493,1121,1,86.72,2021-12-23 20:21:00,udane
66767,21493,1124,1,213.02,2021-12-23 20:20:00,udane
66768,21494,1397,1,81.48,2022-04-12 07:08:00,udane
66769,21494,1496,1,171.88,2022-04-12 07:07:00,udane
66770,21494,1517,1,114.36,2022-04-12 07:05:00,udane
66771,21494,1537,1,240.43,2022-04-12 07:01:00,udane
66772,21495,1603,1,144.9,2022-06-22 07:08:00,udane
66773,21495,1673,1,0,2022-06-22 07:07:00,udane
66774,21495,1768,1,251.24,2022-06-22 07:09:00,udane
66775,21496,1922,1,276.31,2022-09-27 12:18:00,udane
66776,21496,1959,1,77.44,2022-09-27 12:21:00,udane
66777,21496,2070,1,122.68,2022-09-27 12:16:00,udane
66778,21497,2241,1,236.41,2023-02-08 10:52:00,udane
66779,21497,2295,1,0,2023-02-08 10:52:00,udane
66780,21498,2427,1,125.21,2023-03-28 10:04:00,udane
66781,21498,2493,1,96.58,2023-03-28 10:09:00,udane
66782,21498,2592,1,155.63,2023-03-28 10:03:00,udane
66783,21499,2650,1,81.21,2023-06-19 07:10:00,udane
66784,21499,2660,1,249.77,2023-06-19 07:06:00,udane
66785,21499,2768,1,50.79,2023-06-19 07:02:00,udane
66786,21499,2788,1,188.79,2023-06-19 07:03:00,udane
66787,21499,2792,1,0,2023-06-19 07:01:00,udane
66788,21500,2815,1,64.91,2023-08-23 07:31:00,udane
66789,21500,2819,1,0,2023-08-23 07:33:00,udane
66790,21500,2835,1,175.29,2023-08-23 07:37:00,udane
66791,21500,2836,1,67.99,2023-08-23 07:39:00,udane
66792,21501,2976,1,147.81,2023-11-04 07:10:00,udane
66793,21501,2981,1,95.81,2023-11-04 07:10:00,udane
66794,21501,3048,1,138.37,2023-11-04 07:02:00,udane
66795,21502,3171,1,55.9,2023-12-19 07:03:00,udane
66796,21502,3202,1,221.22,2023-12-19 07:05:00,udane
66797,21502,3310,1,204.46,2023-12-19 07:01:00,udane
66798,21503,3496,1,215.33,2024-04-12 21:08:00,udane
66799,21503,3516,1,109.03,2024-04-12 21:03:00,udane
66800,21503,3538,1,210.63,2024-04-12 21:08:00,udane
66801,21503,3644,1,152.97,2024-04-12 21:09:00,udane
66802,21505,16,1,221.42,2020-12-13 10:49:00,udane
66803,21505,56,1,175.75,2020-12-13 10:49:00,udane
66804,21506,316,1,143.72,2021-03-27 13:35:00,udane
66805,21506,329,1,269.49,2021-03-27 13:36:00,udane
66806,21506,338,1,236.79,2021-03-27 13:37:00,udane
66807,21506,347,1,222.75,2021-03-27 13:33:00,udane
66808,21506,454,1,0,2021-03-27 13:40:00,udane
66809,21506,468,1,295.41,2021-03-27 13:39:00,udane
66810,21506,470,1,287.56,2021-03-27 13:39:00,udane
66811,21507,513,1,296.09,2021-06-09 10:24:00,udane
66812,21507,549,1,225.62,2021-06-09 10:20:00,udane
66813,21507,596,1,72.07,2021-06-09 10:22:00,udane
66814,21508,761,1,136.64,2021-09-09 14:04:00,udane
66815,21508,772,1,149.2,2021-09-09 14:06:00,udane
66816,21508,875,1,261.05,2021-09-09 14:06:00,udane
66817,21509,983,1,276.42,2021-10-28 21:37:00,udane
66818,21509,990,1,142.32,2021-10-28 21:32:00,udane
66819,21509,137,2,1189,2021-10-28 21:40:00,udane
66820,21509,1010,1,108.92,2021-10-28 21:38:00,udane
66821,21509,1128,1,56.18,2021-10-28 21:38:00,udane
66822,21510,1166,1,276.9,2021-12-30 08:48:00,udane
66823,21510,1199,1,232.02,2021-12-30 08:50:00,udane
66824,21510,1201,1,173.5,2021-12-30 08:49:00,udane
66825,21510,1208,1,285.23,2021-12-30 08:51:00,udane
66826,21510,1225,1,188.81,2021-12-30 08:53:00,udane
66827,21511,1343,1,223.68,2022-03-16 07:05:00,udane
66828,21511,1353,1,247.11,2022-03-16 07:06:00,udane
66829,21511,1395,1,93.91,2022-03-16 07:07:00,udane
66830,21512,1565,1,176.28,2022-06-14 19:05:00,udane
66831,21512,1661,1,110.19,2022-06-14 19:01:00,udane
66832,21512,107,2,805,2022-06-14 19:01:00,udane
66833,21513,1833,1,0,2022-08-22 07:08:00,udane
66834,21513,1892,1,88.4,2022-08-22 07:10:00,udane
66835,21513,1927,1,0,2022-08-22 07:09:00,udane
66836,21514,2004,1,0,2022-11-19 07:09:00,udane
66837,21514,165,2,1099,2022-11-19 07:10:00,udane
66838,21514,2151,1,0,2022-11-19 07:03:00,udane
66839,21515,2201,1,187.44,2022-12-30 20:04:00,udane
66840,21515,2205,1,262.69,2022-12-30 20:06:00,udane
66841,21516,2453,1,149.78,2023-04-23 21:08:00,udane
66842,21516,2459,1,0,2023-04-23 21:06:00,udane
66843,21516,2529,1,273.95,2023-04-23 21:03:00,udane
66844,21516,185,2,1469,2023-04-23 21:09:00,udane
66845,21516,2598,1,55.96,2023-04-23 21:06:00,udane
66846,21517,2,2,1240,2023-06-29 08:34:00,udane
66847,21517,2645,1,120.57,2023-06-29 08:35:00,udane
66848,21518,2869,1,235.79,2023-09-11 07:04:00,udane
66849,21518,3012,1,55.25,2023-09-11 07:02:00,udane
66850,21519,3061,1,106.23,2023-11-11 14:36:00,udane
66851,21519,3132,1,66.92,2023-11-11 14:39:00,udane
66852,21519,3135,1,170.95,2023-11-11 14:38:00,udane
66853,21519,3152,1,252.59,2023-11-11 14:32:00,udane
66854,21519,3215,1,64.45,2023-11-11 14:37:00,udane
66855,21520,3401,1,162.46,2024-03-09 07:03:00,udane
66856,21520,3529,1,108.04,2024-03-09 07:05:00,udane
66857,21520,20,2,965,2024-03-09 07:01:00,udane
66858,21521,91,2,1015,2024-05-12 08:04:00,udane
66859,21521,3626,1,92.5,2024-05-12 08:02:00,udane
66860,21522,3981,1,0,2024-10-07 07:10:00,udane
66861,21522,88,2,1325,2024-10-07 07:09:00,udane
66862,21522,4013,1,50.3,2024-10-07 07:06:00,udane
66863,21523,4141,1,65.56,2024-12-05 16:36:00,udane
66864,21525,48,2,1139,2021-03-09 08:46:00,udane
66865,21525,305,1,77.44,2021-03-09 08:52:00,udane
66866,21525,346,1,218.69,2021-03-09 08:53:00,udane
66867,21525,349,1,106.07,2021-03-09 08:54:00,udane
66868,21526,402,1,133.7,2021-05-10 19:37:00,udane
66869,21526,418,1,112.48,2021-05-10 19:40:00,udane
66870,21526,456,1,252.6,2021-05-10 19:33:00,udane
66871,21526,566,1,274.42,2021-05-10 19:34:00,udane
66872,21527,676,1,137.41,2021-08-14 12:10:00,udane
66873,21527,738,1,153.27,2021-08-14 12:10:00,udane
66874,21527,747,1,101.38,2021-08-14 12:04:00,udane
66875,21528,1329,1,61.2,2022-03-10 10:49:00,udane
66876,21528,1363,1,97.17,2022-03-10 10:55:00,udane
66877,21529,1720,1,68.97,2022-07-20 18:52:00,udane
66878,21529,1725,1,0,2022-07-20 18:49:00,udane
66879,21529,1837,1,213.11,2022-07-20 18:51:00,udane
66880,21530,1894,1,254.95,2022-10-09 19:31:00,udane
66881,21531,2100,1,0,2022-12-12 07:10:00,udane
66882,21531,2101,1,182.34,2022-12-12 07:01:00,udane
66883,21531,2170,1,242.28,2022-12-12 07:06:00,udane
66884,21531,2172,1,152.29,2022-12-12 07:06:00,udane
66885,21531,2238,1,177.95,2022-12-12 07:02:00,udane
66886,21532,2274,1,103.96,2023-02-20 12:07:00,udane
66887,21532,2368,1,97.33,2023-02-20 12:05:00,udane
66888,21532,2422,1,272.84,2023-02-20 12:01:00,udane
66889,21533,2705,1,55.86,2023-07-03 17:16:00,udane
66890,21533,2730,1,291.89,2023-07-03 17:19:00,udane
66891,21534,3119,1,76.02,2023-12-02 19:33:00,udane
66892,21534,3155,1,0,2023-12-02 19:38:00,udane
66893,21534,3169,1,125.87,2023-12-02 19:39:00,udane
66894,21534,3176,1,297.93,2023-12-02 19:31:00,udane
66895,21534,3249,1,0,2023-12-02 19:31:00,udane
66896,21535,3306,1,54.21,2024-02-10 11:08:00,udane
66897,21535,3453,1,265.93,2024-02-10 11:07:00,udane
66898,21535,3461,1,0,2024-02-10 11:03:00,udane
66899,21536,3479,1,214.9,2024-03-24 21:54:00,udane
66900,21536,3480,1,142.23,2024-03-24 21:54:00,udane
66901,21536,3580,1,238.0,2024-03-24 21:52:00,udane
66902,21536,3627,1,0,2024-03-24 21:53:00,udane
66903,21537,3681,1,70.29,2024-06-18 11:53:00,udane
66904,21537,3699,1,119.08,2024-06-18 11:55:00,udane
66905,21538,3954,1,93.89,2024-09-26 21:31:00,udane
66906,21538,3962,1,145.15,2024-09-26 21:32:00,udane
66907,21540,36,1,244.0,2021-01-04 07:05:00,udane
66908,21540,64,1,74.2,2021-01-04 07:10:00,udane
66909,21540,138,1,0,2021-01-04 07:02:00,udane
66910,21541,544,1,81.87,2021-06-16 15:49:00,udane
66911,21541,546,1,271.78,2021-06-16 15:52:00,udane
66912,21541,632,1,278.12,2021-06-16 15:53:00,udane
66913,21541,664,1,215.2,2021-06-16 15:52:00,udane
66914,21541,702,1,0,2021-06-16 15:47:00,udane
66915,21542,772,1,149.2,2021-08-22 07:01:00,udane
66916,21542,846,1,168.44,2021-08-22 07:07:00,udane
66917,21543,983,1,276.42,2021-11-01 21:31:00,udane
66918,21543,1035,1,281.74,2021-11-01 21:34:00,udane
66919,21544,1229,1,66.9,2022-02-09 07:55:00,udane
66920,21544,1349,1,161.42,2022-02-09 07:50:00,udane
66921,21545,1403,1,264.77,2022-04-02 20:10:00,udane
66922,21546,1591,1,299.4,2022-05-26 21:04:00,udane
66923,21546,1598,1,129.94,2022-05-26 21:04:00,udane
66924,21546,1610,1,142.18,2022-05-26 21:10:00,udane
66925,21546,1635,1,137.73,2022-05-26 21:01:00,udane
66926,21546,1678,1,237.58,2022-05-26 21:01:00,udane
66927,21546,1712,1,0,2022-05-26 21:09:00,udane
66928,21547,1821,1,0,2022-09-13 07:06:00,udane
66929,21547,1971,1,205.88,2022-09-13 07:10:00,udane
66930,21548,2063,1,299.08,2022-11-21 07:10:00,udane
66931,21548,2081,1,250.8,2022-11-21 07:05:00,udane
66932,21548,2192,1,95.9,2022-11-21 07:09:00,udane
66933,21549,2279,1,140.95,2023-02-08 07:01:00,udane
66934,21549,216,2,1120,2023-02-08 07:08:00,udane
66935,21549,2414,1,242.3,2023-02-08 07:08:00,udane
66936,21550,2442,1,147.08,2023-04-09 13:24:00,udane
66937,21550,2471,1,208.24,2023-04-09 13:18:00,udane
66938,21550,206,2,679,2023-04-09 13:24:00,udane
66939,21551,2667,1,0,2023-07-05 08:03:00,udane
66940,21551,2688,1,259.57,2023-07-05 08:10:00,udane
66941,21551,2727,1,134.42,2023-07-05 08:08:00,udane
66942,21551,2741,1,221.42,2023-07-05 08:04:00,udane
66943,21551,2755,1,131.5,2023-07-05 08:04:00,udane
66944,21552,2907,1,236.97,2023-10-08 16:52:00,udane
66945,21552,2915,1,53.98,2023-10-08 16:52:00,udane
66946,21552,3018,1,290.32,2023-10-08 16:47:00,udane
66947,21552,3026,1,268.38,2023-10-08 16:53:00,udane
66948,21553,3171,1,55.9,2024-01-05 07:09:00,udane
66949,21554,3463,1,88.68,2024-03-30 17:52:00,udane
66950,21554,3638,1,135.38,2024-03-30 17:54:00,udane
66951,21554,3639,1,85.16,2024-03-30 17:49:00,udane
66952,21555,3814,1,166.21,2024-08-17 13:49:00,udane
66953,21555,3879,1,151.97,2024-08-17 13:55:00,udane
66954,21555,3898,1,83.03,2024-08-17 13:51:00,udane
66955,21555,3906,1,62.95,2024-08-17 13:48:00,udane
66956,21555,3932,1,0,2024-08-17 13:50:00,udane
66957,21555,3943,1,224.01,2024-08-17 13:52:00,udane
66958,21556,3985,1,141.03,2024-10-18 16:05:00,udane
66959,21556,4089,1,77.6,2024-10-18 16:10:00,udane
66960,21557,4275,1,227.77,2025-01-02 19:03:00,udane
66961,21557,4305,1,114.69,2025-01-02 19:04:00,udane
66962,21557,4369,1,216.23,2025-01-02 19:05:00,udane
66963,21557,4374,1,237.37,2025-01-02 19:09:00,udane
66964,21557,4401,1,173.73,2025-01-02 19:06:00,udane
66965,21559,4,1,250.7,2020-11-28 12:22:00,udane
66966,21559,51,1,0,2020-11-28 12:17:00,udane
66967,21560,199,1,161.3,2021-02-04 18:33:00,udane
66968,21560,202,1,87.23,2021-02-04 18:34:00,udane
66969,21560,285,1,54.83,2021-02-04 18:33:00,udane
66970,21560,325,1,54.0,2021-02-04 18:31:00,udane
66971,21561,419,1,155.68,2021-04-24 13:53:00,udane
66972,21561,420,1,277.47,2021-04-24 13:46:00,udane
66973,21561,494,1,151.14,2021-04-24 13:50:00,udane
66974,21561,496,1,279.41,2021-04-24 13:49:00,udane
66975,21561,546,1,271.78,2021-04-24 13:55:00,udane
66976,21562,626,1,287.58,2021-07-11 07:10:00,udane
66977,21563,937,1,271.44,2021-10-24 08:24:00,udane
66978,21563,976,1,130.9,2021-10-24 08:24:00,udane
66979,21563,1012,1,126.23,2021-10-24 08:23:00,udane
66980,21563,1076,1,131.28,2021-10-24 08:23:00,udane
66981,21563,1089,1,0,2021-10-24 08:24:00,udane
66982,21564,1133,1,276.72,2021-12-20 07:06:00,udane
66983,21565,105,2,1080,2022-04-18 12:50:00,udane
66984,21565,1479,1,265.89,2022-04-18 12:52:00,udane
66985,21565,1648,1,244.19,2022-04-18 12:54:00,udane
