WebinarID,WebinarName,WebinarDescription,TeacherID,Price,LanguageID,TranslatorID,StartDate,EndDate,VideoLink,MeetingLink
4043,Zarzadzanie projektami rolniczymi,Nasz praktyczny webinar 'zarzadzanie projektami rolniczymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1122,57.0800,1,,2024-11-17 13:45:00.000,2024-11-17 15:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-rolniczymi-4043,https://meet.google.com/Zarzadzanie-projektami-rolniczymi-4043
4044,Kreatywne myslenie,Nasz skuteczny webinar 'kreatywne myslenie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,251.5000,1,,2024-11-17 21:00:00.000,2024-11-17 22:00:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-myslenie-4044,https://meet.google.com/Kreatywne-myslenie-4044
4045,Analiza rynku,Nasz dynamiczny webinar 'analiza rynku'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,157,149.7500,1,,2024-11-21 15:15:00.000,2024-11-21 17:00:00.000,https://www.webinaries-videos.com/watch?v=Analiza-rynku-4045,https://meet.google.com/Analiza-rynku-4045
4046,Zarzadzanie finansami,Nasz skuteczny webinar 'zarzadzanie finansami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,456,265.7200,2,632,2024-11-21 18:15:00.000,2024-11-21 20:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-finansami-4046,https://meet.google.com/Zarzadzanie-finansami-4046
4047,Zarzadzanie finansami,Nasz kompleksowy webinar 'zarzadzanie finansami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1113,179.7600,1,,2024-11-22 16:00:00.000,2024-11-22 17:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-finansami-4047,https://meet.google.com/Zarzadzanie-finansami-4047
4048,Budowanie Zespolu,Nasz zaawansowany webinar 'budowanie zespolu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,184,229.3100,1,,2024-11-22 17:00:00.000,2024-11-22 18:30:00.000,https://www.webinaries-videos.com/watch?v=Budowanie-Zespolu-4048,https://meet.google.com/Budowanie-Zespolu-4048
4049,Kreatywne rozwiazania w marketingu,Nasz kompleksowy webinar 'kreatywne rozwiazania w marketingu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,58.2100,2,591,2024-11-22 17:00:00.000,2024-11-22 19:00:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-rozwiazania-w-marketingu-4049,https://meet.google.com/Kreatywne-rozwiazania-w-marketingu-4049
4050,Wystapienia Publiczne,Nasz praktyczny webinar 'wystapienia publiczne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,658,90.5600,1,,2024-11-23 07:00:00.000,2024-11-23 08:00:00.000,https://www.webinaries-videos.com/watch?v=Wystapienia-Publiczne-4050,https://meet.google.com/Wystapienia-Publiczne-4050
4051,Zarzadzanie projektami artystycznymi,Nasz zaawansowany webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1113,148.7200,1,,2024-11-23 18:30:00.000,2024-11-23 19:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-4051,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-4051
4052,Zarzadzanie projektami,Nasz praktyczny webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,14,221.8700,1,,2024-11-23 21:45:00.000,2024-11-23 22:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-4052,https://meet.google.com/Zarzadzanie-projektami-4052
4053,Umiejetnosci interpersonalne,Nasz zaawansowany webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,256.4200,1,,2024-11-25 11:45:00.000,2024-11-25 12:30:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-4053,https://meet.google.com/Umiejetnosci-interpersonalne-4053
4054,Zarzadzanie projektami artystycznymi,Nasz praktyczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,982,272.0300,10,205,2024-11-25 15:30:00.000,2024-11-25 16:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-4054,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-4054
4055,Zarzadzanie projektami politycznymi,Nasz praktyczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,478,284.3000,1,,2024-11-25 18:45:00.000,2024-11-25 20:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-4055,https://meet.google.com/Zarzadzanie-projektami-politycznymi-4055
4056,Zarzadzanie lancuchem dostaw,Nasz kompleksowy webinar 'zarzadzanie lancuchem dostaw'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,421,105.4800,1,,2024-11-25 21:00:00.000,2024-11-25 21:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-lancuchem-dostaw-4056,https://meet.google.com/Zarzadzanie-lancuchem-dostaw-4056
4057,Zarzadzanie zasobami ludzkimi,Nasz dynamiczny webinar 'zarzadzanie zasobami ludzkimi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,977,159.1400,1,,2024-11-26 11:30:00.000,2024-11-26 14:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-zasobami-ludzkimi-4057,https://meet.google.com/Zarzadzanie-zasobami-ludzkimi-4057
4058,Transformacja Cyfrowa,Nasz zaawansowany webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,100.4900,1,,2024-11-26 16:45:00.000,2024-11-26 18:45:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-4058,https://meet.google.com/Transformacja-Cyfrowa-4058
4059,Zarzadzanie projektami informatycznymi,Nasz praktyczny webinar 'zarzadzanie projektami informatycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,184,,1,,2024-11-28 11:15:00.000,2024-11-28 12:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-informatycznymi-4059,https://meet.google.com/Zarzadzanie-projektami-informatycznymi-4059
4060,Zarzadzanie projektami inwestycyjnymi,Nasz innowacyjny webinar 'zarzadzanie projektami inwestycyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1122,231.8800,1,,2024-11-28 18:00:00.000,2024-11-28 18:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-inwestycyjnymi-4060,https://meet.google.com/Zarzadzanie-projektami-inwestycyjnymi-4060
4061,Zarzadzanie konfliktami,Nasz dynamiczny webinar 'zarzadzanie konfliktami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,259.3200,4,750,2024-11-28 19:15:00.000,2024-11-28 20:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-konfliktami-4061,https://meet.google.com/Zarzadzanie-konfliktami-4061
4062,Umiejetnosci interpersonalne,Nasz strategiczny webinar 'umiejetnosci interpersonalne'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,480,143.9600,1,,2024-11-28 21:00:00.000,2024-11-28 22:00:00.000,https://www.webinaries-videos.com/watch?v=Umiejetnosci-interpersonalne-4062,https://meet.google.com/Umiejetnosci-interpersonalne-4062
4063,Zarzadzanie projektami,Nasz zaawansowany webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,837,64.8100,5,732,2024-11-29 07:00:00.000,2024-11-29 08:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-4063,https://meet.google.com/Zarzadzanie-projektami-4063
4064,Zarzadzanie Czasem,Nasz strategiczny webinar 'zarzadzanie czasem'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,478,82.1200,1,,2024-11-29 07:00:00.000,2024-11-29 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-Czasem-4064,https://meet.google.com/Zarzadzanie-Czasem-4064
4065,Zarzadzanie projektami edukacyjnymi,Nasz zaawansowany webinar 'zarzadzanie projektami edukacyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1023,146.2000,1,,2024-11-29 07:00:00.000,2024-11-29 09:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-edukacyjnymi-4065,https://meet.google.com/Zarzadzanie-projektami-edukacyjnymi-4065
4066,Zarzadzanie projektami edukacyjnymi,Nasz zaawansowany webinar 'zarzadzanie projektami edukacyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,295.1400,1,,2024-11-29 12:45:00.000,2024-11-29 15:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-edukacyjnymi-4066,https://meet.google.com/Zarzadzanie-projektami-edukacyjnymi-4066
4067,Budowanie Zespolu,Nasz zaawansowany webinar 'budowanie zespolu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,633,102.4900,2,485,2024-11-29 15:30:00.000,2024-11-29 17:00:00.000,https://www.webinaries-videos.com/watch?v=Budowanie-Zespolu-4067,https://meet.google.com/Budowanie-Zespolu-4067
4068,Zarzadzanie projektami wojskowymi,Nasz strategiczny webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,456,55.8700,1,,2024-11-29 17:45:00.000,2024-11-29 18:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-4068,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-4068
4069,Zarzadzanie projektami eventowymi,Nasz dynamiczny webinar 'zarzadzanie projektami eventowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,456,116.7700,1,,2024-11-29 21:30:00.000,2024-11-29 23:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-eventowymi-4069,https://meet.google.com/Zarzadzanie-projektami-eventowymi-4069
4070,Zarzadzanie projektami spolecznymi,Nasz dynamiczny webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1087,205.2600,1,,2024-11-30 21:00:00.000,2024-11-30 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-4070,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-4070
4071,Strategie rozwoju biznesu,Nasz praktyczny webinar 'strategie rozwoju biznesu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1004,76.4800,1,,2024-12-01 09:45:00.000,2024-12-01 10:30:00.000,https://www.webinaries-videos.com/watch?v=Strategie-rozwoju-biznesu-4071,https://meet.google.com/Strategie-rozwoju-biznesu-4071
4072,Zarzadzanie projektami transportowymi,Nasz dynamiczny webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1153,180.0500,1,,2024-12-01 16:30:00.000,2024-12-01 17:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-4072,https://meet.google.com/Zarzadzanie-projektami-transportowymi-4072
4073,Zarzadzanie projektami informatycznymi,Nasz kompleksowy webinar 'zarzadzanie projektami informatycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,817,282.8100,1,,2024-12-01 17:30:00.000,2024-12-01 18:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-informatycznymi-4073,https://meet.google.com/Zarzadzanie-projektami-informatycznymi-4073
4074,Zarzadzanie ryzykiem,Nasz kompleksowy webinar 'zarzadzanie ryzykiem'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,633,75.3800,9,714,2024-12-02 14:45:00.000,2024-12-02 16:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-ryzykiem-4074,https://meet.google.com/Zarzadzanie-ryzykiem-4074
4075,Zarzadzanie projektami zdrowotnymi,Nasz zaawansowany webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,113,137.1200,1,,2024-12-02 20:45:00.000,2024-12-02 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-4075,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-4075
4076,Zasady projektowania UX/UI,Nasz innowacyjny webinar 'zasady projektowania ux/ui'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,176,,1,,2024-12-03 10:45:00.000,2024-12-03 12:00:00.000,https://www.webinaries-videos.com/watch?v=Zasady-projektowania-UX/UI-4076,https://meet.google.com/Zasady-projektowania-UX/UI-4076
4077,Zarzadzanie projektami transportowymi,Nasz praktyczny webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,482,146.0600,1,,2024-12-03 20:45:00.000,2024-12-03 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-4077,https://meet.google.com/Zarzadzanie-projektami-transportowymi-4077
4078,Zarzadzanie projektami transportowymi,Nasz strategiczny webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,63.8300,3,708,2024-12-03 21:00:00.000,2024-12-03 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-4078,https://meet.google.com/Zarzadzanie-projektami-transportowymi-4078
4079,Zarzadzanie projektami spolecznymi,Nasz innowacyjny webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,126,160.9700,1,,2024-12-04 07:00:00.000,2024-12-04 09:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-4079,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-4079
4080,Zarzadzanie ryzykiem,Nasz kompleksowy webinar 'zarzadzanie ryzykiem'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,633,277.3300,1,,2024-12-04 07:00:00.000,2024-12-04 08:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-ryzykiem-4080,https://meet.google.com/Zarzadzanie-ryzykiem-4080
4081,Zarzadzanie projektami spolecznymi,Nasz dynamiczny webinar 'zarzadzanie projektami spolecznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,192,229.2600,1,,2024-12-04 10:45:00.000,2024-12-04 11:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-spolecznymi-4081,https://meet.google.com/Zarzadzanie-projektami-spolecznymi-4081
4082,Zarzadzanie jakoscia,Nasz praktyczny webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,93.9900,9,685,2024-12-04 18:45:00.000,2024-12-04 19:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-4082,https://meet.google.com/Zarzadzanie-jakoscia-4082
4083,Zarzadzanie projektami wojskowymi,Nasz praktyczny webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,658,141.7400,10,205,2024-12-05 18:00:00.000,2024-12-05 18:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-4083,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-4083
4084,Praktyczne wskazówki dla przedsiebiorców,Nasz zaawansowany webinar 'praktyczne wskazówki dla przedsiebiorców'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,482,201.1800,1,,2024-12-05 19:30:00.000,2024-12-05 20:45:00.000,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiebiorców-4084,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiebiorców-4084
4085,Transformacja Cyfrowa,Nasz skuteczny webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,277.4400,3,781,2024-12-06 19:30:00.000,2024-12-06 21:00:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-4085,https://meet.google.com/Transformacja-Cyfrowa-4085
4086,Zarzadzanie projektami wojskowymi,Nasz skuteczny webinar 'zarzadzanie projektami wojskowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,224,142.7900,1,,2024-12-08 07:00:00.000,2024-12-08 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-wojskowymi-4086,https://meet.google.com/Zarzadzanie-projektami-wojskowymi-4086
4087,Kreatywne myslenie,Nasz skuteczny webinar 'kreatywne myslenie'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,482,70.0500,8,901,2024-12-08 08:00:00.000,2024-12-08 09:00:00.000,https://www.webinaries-videos.com/watch?v=Kreatywne-myslenie-4087,https://meet.google.com/Kreatywne-myslenie-4087
4088,Zarzadzanie projektami budowlanymi,Nasz kompleksowy webinar 'zarzadzanie projektami budowlanymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1115,68.6900,3,781,2024-12-09 21:45:00.000,2024-12-09 23:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-budowlanymi-4088,https://meet.google.com/Zarzadzanie-projektami-budowlanymi-4088
4089,Zarzadzanie projektami edukacyjnymi,Nasz kompleksowy webinar 'zarzadzanie projektami edukacyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,99,77.6000,7,352,2024-12-09 21:45:00.000,2024-12-10 00:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-edukacyjnymi-4089,https://meet.google.com/Zarzadzanie-projektami-edukacyjnymi-4089
4090,Zarzadzanie projektami transportowymi,Nasz strategiczny webinar 'zarzadzanie projektami transportowymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,750,,1,,2024-12-10 11:45:00.000,2024-12-10 13:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-transportowymi-4090,https://meet.google.com/Zarzadzanie-projektami-transportowymi-4090
4091,Zarzadzanie projektami artystycznymi,Nasz skuteczny webinar 'zarzadzanie projektami artystycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,705,,1,,2024-12-10 14:15:00.000,2024-12-10 15:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-artystycznymi-4091,https://meet.google.com/Zarzadzanie-projektami-artystycznymi-4091
4092,Nauka jezyków obcych,Nasz skuteczny webinar 'nauka jezyków obcych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,176,144.8800,1,,2024-12-11 07:00:00.000,2024-12-11 08:30:00.000,https://www.webinaries-videos.com/watch?v=Nauka-jezyków-obcych-4092,https://meet.google.com/Nauka-jezyków-obcych-4092
4093,Praktyczne wskazówki dla przedsiebiorców,Nasz praktyczny webinar 'praktyczne wskazówki dla przedsiebiorców'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1004,125.5700,1,,2024-12-12 07:00:00.000,2024-12-12 08:45:00.000,https://www.webinaries-videos.com/watch?v=Praktyczne-wskazówki-dla-przedsiebiorców-4093,https://meet.google.com/Praktyczne-wskazówki-dla-przedsiebiorców-4093
4094,Zarzadzanie projektami budowlanymi,Nasz innowacyjny webinar 'zarzadzanie projektami budowlanymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,642,220.7000,1,,2024-12-12 07:00:00.000,2024-12-12 09:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-budowlanymi-4094,https://meet.google.com/Zarzadzanie-projektami-budowlanymi-4094
4095,Zarzadzanie projektami badawczymi,Nasz innowacyjny webinar 'zarzadzanie projektami badawczymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,207,98.3200,1,,2024-12-12 07:00:00.000,2024-12-12 10:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-badawczymi-4095,https://meet.google.com/Zarzadzanie-projektami-badawczymi-4095
4096,Zarzadzanie projektami,Nasz skuteczny webinar 'zarzadzanie projektami'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,792,193.1500,1,,2024-12-12 14:00:00.000,2024-12-12 15:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-4096,https://meet.google.com/Zarzadzanie-projektami-4096
4097,Strategie rozwoju biznesu,Nasz innowacyjny webinar 'strategie rozwoju biznesu'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,792,237.6300,1,,2024-12-12 19:15:00.000,2024-12-12 21:15:00.000,https://www.webinaries-videos.com/watch?v=Strategie-rozwoju-biznesu-4097,https://meet.google.com/Strategie-rozwoju-biznesu-4097
4098,Zarzadzanie projektami zdrowotnymi,Nasz zaawansowany webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,705,257.7400,1,,2024-12-13 07:00:00.000,2024-12-13 09:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-4098,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-4098
4099,Zarzadzanie projektami politycznymi,Nasz zaawansowany webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,224,248.1400,5,822,2024-12-13 09:00:00.000,2024-12-13 11:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-4099,https://meet.google.com/Zarzadzanie-projektami-politycznymi-4099
4100,Zarzadzanie lancuchem dostaw,Nasz skuteczny webinar 'zarzadzanie lancuchem dostaw'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,952,125.1100,3,781,2024-12-14 07:00:00.000,2024-12-14 09:45:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-lancuchem-dostaw-4100,https://meet.google.com/Zarzadzanie-lancuchem-dostaw-4100
4101,Zarzadzanie projektami zdrowotnymi,Nasz skuteczny webinar 'zarzadzanie projektami zdrowotnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,113,283.5600,1,,2024-12-14 11:45:00.000,2024-12-14 13:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-zdrowotnymi-4101,https://meet.google.com/Zarzadzanie-projektami-zdrowotnymi-4101
4102,Zarzadzanie projektami politycznymi,Nasz strategiczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,345,200.9500,1,,2024-12-14 20:15:00.000,2024-12-14 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-4102,https://meet.google.com/Zarzadzanie-projektami-politycznymi-4102
4103,Transformacja Cyfrowa,Nasz innowacyjny webinar 'transformacja cyfrowa'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1004,86.4900,1,,2024-12-15 15:45:00.000,2024-12-15 17:00:00.000,https://www.webinaries-videos.com/watch?v=Transformacja-Cyfrowa-4103,https://meet.google.com/Transformacja-Cyfrowa-4103
4104,Zarzadzanie jakoscia,Nasz zaawansowany webinar 'zarzadzanie jakoscia'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,837,281.3900,6,340,2024-12-15 16:45:00.000,2024-12-15 18:30:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-jakoscia-4104,https://meet.google.com/Zarzadzanie-jakoscia-4104
4105,Zarzadzanie projektami medialnymi,Nasz strategiczny webinar 'zarzadzanie projektami medialnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,423,240.0700,2,138,2024-12-16 09:45:00.000,2024-12-16 12:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-medialnymi-4105,https://meet.google.com/Zarzadzanie-projektami-medialnymi-4105
4106,Zarzadzanie projektami budowlanymi,Nasz dynamiczny webinar 'zarzadzanie projektami budowlanymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1094,240.1900,2,246,2024-12-16 21:00:00.000,2024-12-16 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-budowlanymi-4106,https://meet.google.com/Zarzadzanie-projektami-budowlanymi-4106
4107,Zarzadzanie projektami inwestycyjnymi,Nasz innowacyjny webinar 'zarzadzanie projektami inwestycyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,1155,161.1800,1,,2024-12-17 07:00:00.000,2024-12-17 08:15:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-inwestycyjnymi-4107,https://meet.google.com/Zarzadzanie-projektami-inwestycyjnymi-4107
4108,Przygotowanie do egzaminów certyfikacyjn,Nasz zaawansowany webinar 'przygotowanie do egzaminów certyfikacyjnych'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,245,168.4900,1,,2024-12-17 12:30:00.000,2024-12-17 13:45:00.000,https://www.webinaries-videos.com/watch?v=Przygotowanie-do-egzaminów-certyfikacyjnych-4108,https://meet.google.com/Przygotowanie-do-egzaminów-certyfikacyjnych-4108
4109,Zarzadzanie projektami inwestycyjnymi,Nasz kompleksowy webinar 'zarzadzanie projektami inwestycyjnymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,633,161.5300,1,,2024-12-17 21:15:00.000,2024-12-17 22:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-inwestycyjnymi-4109,https://meet.google.com/Zarzadzanie-projektami-inwestycyjnymi-4109
4110,Zarzadzanie projektami politycznymi,Nasz praktyczny webinar 'zarzadzanie projektami politycznymi'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,687,256.0000,5,753,2024-12-18 16:00:00.000,2024-12-18 18:00:00.000,https://www.webinaries-videos.com/watch?v=Zarzadzanie-projektami-politycznymi-4110,https://meet.google.com/Zarzadzanie-projektami-politycznymi-4110
4111,Cyberbezpieczenstwo,Nasz dynamiczny webinar 'cyberbezpieczenstwo'. Dolacz aby rozwijac swoje umiejetnosci i byc na biezaco w dziedzinie.,347,265.2700,2,591,2024-12-18 17:30:00.000,2024-12-18 19:30:00.000,https://www.webinaries-videos.com/watch?v=Cyberbezpieczenstwo-4111,https://meet.google.com/Cyberbezpieczenstwo-4111
