ModuleID,CourseID,ModuleName,ModuleType,LecturerID,LanguageID,TranslatorID
920,166,"Moduł 4 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,772,7,836
921,166,"Moduł 5 kursu 'Tworzenie Aplikacji JAMstack: JavaScript, APIs, Markup'",4,94,6,340
922,167,Moduł 1 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,678,5,732
923,167,Moduł 2 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,772,1,
924,167,Moduł 3 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,494,9,685
925,167,Moduł 4 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',2,840,1,
926,167,Moduł 5 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,902,1,
927,168,Moduł 1 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',4,492,1,
928,168,Moduł 2 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',3,903,9,714
929,168,Moduł 3 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',4,94,1,
930,168,Moduł 4 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',4,918,2,349
931,168,Moduł 5 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',1,129,1,
932,168,Moduł 6 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',4,370,1,
933,168,Moduł 7 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',3,319,1,
934,168,Moduł 8 kursu 'Tworzenie Aplikacji Finansowych: Financial Applications',2,567,1,
935,169,Moduł 1 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',3,482,1,
936,169,Moduł 2 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',1,623,4,663
937,169,Moduł 3 kursu 'Tworzenie Aplikacji 3D: Blender i Maya',3,1,1,
938,170,Moduł 1 kursu 'Logopedia: Terapia Mowy',3,623,1,
939,170,Moduł 2 kursu 'Logopedia: Terapia Mowy',1,936,1,
940,170,Moduł 3 kursu 'Logopedia: Terapia Mowy',3,623,1,
941,170,Moduł 4 kursu 'Logopedia: Terapia Mowy',2,96,2,349
942,170,Moduł 5 kursu 'Logopedia: Terapia Mowy',4,772,2,349
943,170,Moduł 6 kursu 'Logopedia: Terapia Mowy',1,1047,2,349
944,170,Moduł 7 kursu 'Logopedia: Terapia Mowy',2,1092,5,1042
945,170,Moduł 8 kursu 'Logopedia: Terapia Mowy',2,325,1,
946,171,Moduł 1 kursu 'Kryptografia dla Programistów',1,918,2,349
947,171,Moduł 2 kursu 'Kryptografia dla Programistów',4,94,1,
948,171,Moduł 3 kursu 'Kryptografia dla Programistów',1,129,1,
949,172,Moduł 1 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',3,561,9,714
950,172,Moduł 2 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',4,767,9,685
951,172,Moduł 3 kursu 'Tworzenie Aplikacji 2D: GIMP i Inkscape',1,936,9,685
952,173,Moduł 1 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,720,1,
953,173,Moduł 2 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,87,1,
954,173,Moduł 3 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',4,866,1,
955,174,Moduł 1 kursu 'FinTech: Przyszłość Finansów',4,767,9,685
956,174,Moduł 2 kursu 'FinTech: Przyszłość Finansów',1,160,9,714
957,174,Moduł 3 kursu 'FinTech: Przyszłość Finansów',4,767,9,685
958,174,Moduł 4 kursu 'FinTech: Przyszłość Finansów',1,936,9,763
959,174,Moduł 5 kursu 'FinTech: Przyszłość Finansów',2,720,5,670
960,175,Moduł 1 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,1118,1,
961,175,Moduł 2 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,8,7,836
962,175,Moduł 3 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',3,710,1,
963,175,Moduł 4 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',1,468,1,
964,175,Moduł 5 kursu 'Tworzenie Aplikacji VR-first: VR-first Design',4,410,1,
965,176,Moduł 1 kursu 'Rozszerzona Rzeczywistość w Praktyce',3,1019,7,836
966,176,Moduł 2 kursu 'Rozszerzona Rzeczywistość w Praktyce',1,492,6,336
967,176,Moduł 3 kursu 'Rozszerzona Rzeczywistość w Praktyce',3,391,1,
968,176,Moduł 4 kursu 'Rozszerzona Rzeczywistość w Praktyce',1,588,8,901
969,176,Moduł 5 kursu 'Rozszerzona Rzeczywistość w Praktyce',2,688,1,
970,176,Moduł 6 kursu 'Rozszerzona Rzeczywistość w Praktyce',4,588,1,
971,176,Moduł 7 kursu 'Rozszerzona Rzeczywistość w Praktyce',1,839,1,
972,176,Moduł 8 kursu 'Rozszerzona Rzeczywistość w Praktyce',4,866,1,
973,177,Moduł 1 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',3,432,1,
974,177,Moduł 2 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,192,8,277
975,177,Moduł 3 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,192,1,
976,178,Moduł 1 kursu 'Eksploracja Kosmosu',3,588,1,
977,178,Moduł 2 kursu 'Eksploracja Kosmosu',3,840,1,
978,178,Moduł 3 kursu 'Eksploracja Kosmosu',2,767,1,
979,178,Moduł 4 kursu 'Eksploracja Kosmosu',3,160,1,
980,178,Moduł 5 kursu 'Eksploracja Kosmosu',3,741,2,486
981,178,Moduł 6 kursu 'Eksploracja Kosmosu',1,129,1,
982,178,Moduł 7 kursu 'Eksploracja Kosmosu',1,688,1,
983,178,Moduł 8 kursu 'Eksploracja Kosmosu',4,808,1,
984,179,Moduł 1 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',3,11,1,
985,179,Moduł 2 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',4,956,1,
986,179,Moduł 3 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',1,160,1,
987,179,Moduł 4 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',1,902,1,
988,179,Moduł 5 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',4,707,2,88
989,179,Moduł 6 kursu 'Tworzenie Aplikacji Blockchain: Ethereum i Hyperledger',4,678,1,
990,180,Moduł 1 kursu 'Inżynieria Genetyczna',1,1104,1,
991,180,Moduł 2 kursu 'Inżynieria Genetyczna',4,840,1,
992,180,Moduł 3 kursu 'Inżynieria Genetyczna',3,423,1,
993,180,Moduł 4 kursu 'Inżynieria Genetyczna',2,11,1,
994,180,Moduł 5 kursu 'Inżynieria Genetyczna',1,902,1,
995,180,Moduł 6 kursu 'Inżynieria Genetyczna',1,588,1,
996,180,Moduł 7 kursu 'Inżynieria Genetyczna',2,248,1,
997,181,Moduł 1 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,370,1,
998,181,Moduł 2 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,87,1,
999,181,Moduł 3 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',1,511,1,
1000,181,Moduł 4 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,588,1,
1001,181,Moduł 5 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',4,257,5,670
1002,181,Moduł 6 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',1,112,1,
1003,181,Moduł 7 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',2,94,1,
1004,181,Moduł 8 kursu 'Tworzenie Aplikacji AI: TensorFlow i PyTorch',2,87,1,
1005,182,Moduł 1 kursu 'Podstawy Asemblera',4,840,1,
1006,182,Moduł 2 kursu 'Podstawy Asemblera',3,160,1,
1007,182,Moduł 3 kursu 'Podstawy Asemblera',3,11,1,
1008,182,Moduł 4 kursu 'Podstawy Asemblera',2,688,1,
1009,182,Moduł 5 kursu 'Podstawy Asemblera',2,112,1,
1010,182,Moduł 6 kursu 'Podstawy Asemblera',1,767,1,
1011,182,Moduł 7 kursu 'Podstawy Asemblera',1,956,1,
1012,183,Moduł 1 kursu 'Inżynieria Genetyczna',3,94,1,
1013,183,Moduł 2 kursu 'Inżynieria Genetyczna',3,129,4,360
1014,183,Moduł 3 kursu 'Inżynieria Genetyczna',3,482,1,
1015,183,Moduł 4 kursu 'Inżynieria Genetyczna',3,903,1,
1016,183,Moduł 5 kursu 'Inżynieria Genetyczna',4,741,1,
1017,183,Moduł 6 kursu 'Inżynieria Genetyczna',4,776,7,1058
1018,183,Moduł 7 kursu 'Inżynieria Genetyczna',2,432,1,
1019,183,Moduł 8 kursu 'Inżynieria Genetyczna',4,776,10,165
1020,184,Moduł 1 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',3,415,1,
1021,184,Moduł 2 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',4,710,1,
1022,184,Moduł 3 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',4,765,1,
1023,184,Moduł 4 kursu 'Tworzenie Aplikacji Mobilnych: Android i iOS',2,678,2,632
1024,185,Moduł 1 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,11,1,
1025,185,Moduł 2 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',4,72,1,
1026,185,Moduł 3 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',1,482,1,
1027,185,Moduł 4 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',2,772,1,
1028,185,Moduł 5 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',4,561,4,360
1029,185,Moduł 6 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',3,936,1,
1030,185,Moduł 7 kursu 'Inżynieria Elektryczna: Systemy i Zastosowania',4,720,1,
1031,186,Moduł 1 kursu 'Zarządzanie Opieką Zdrowotną',2,257,1,
1032,186,Moduł 2 kursu 'Zarządzanie Opieką Zdrowotną',3,902,3,781
1033,186,Moduł 3 kursu 'Zarządzanie Opieką Zdrowotną',4,87,1,
1034,187,Moduł 1 kursu 'Nauka o Materiałach: Wprowadzenie',4,87,4,750
1035,187,Moduł 2 kursu 'Nauka o Materiałach: Wprowadzenie',3,307,1,
1036,187,Moduł 3 kursu 'Nauka o Materiałach: Wprowadzenie',3,248,1,
1037,187,Moduł 4 kursu 'Nauka o Materiałach: Wprowadzenie',1,135,1,
1038,187,Moduł 5 kursu 'Nauka o Materiałach: Wprowadzenie',4,87,1,
1039,188,Moduł 1 kursu 'Druk 3D dla Początkujących',2,143,1,
1040,188,Moduł 2 kursu 'Druk 3D dla Początkujących',4,710,2,486
1041,188,Moduł 3 kursu 'Druk 3D dla Początkujących',2,72,1,
1042,189,Moduł 1 kursu 'Programowanie Obiektowe: Java i Python',2,391,1,
1043,189,Moduł 2 kursu 'Programowanie Obiektowe: Java i Python',1,840,1,
1044,189,Moduł 3 kursu 'Programowanie Obiektowe: Java i Python',1,135,1,
1045,190,Moduł 1 kursu 'Literatura: Klasyka i Nowoczesność',1,918,1,
1046,190,Moduł 2 kursu 'Literatura: Klasyka i Nowoczesność',2,1166,6,340
1047,190,Moduł 3 kursu 'Literatura: Klasyka i Nowoczesność',1,678,1,
1048,190,Moduł 4 kursu 'Literatura: Klasyka i Nowoczesność',1,87,1,
1049,190,Moduł 5 kursu 'Literatura: Klasyka i Nowoczesność',3,257,5,1042
1050,190,Moduł 6 kursu 'Literatura: Klasyka i Nowoczesność',4,471,1,
1051,190,Moduł 7 kursu 'Literatura: Klasyka i Nowoczesność',4,956,8,277
1052,191,Moduł 1 kursu 'Drony: Programowanie i Zastosowania',4,678,1,
1053,191,Moduł 2 kursu 'Drony: Programowanie i Zastosowania',4,135,1,
1054,191,Moduł 3 kursu 'Drony: Programowanie i Zastosowania',1,468,10,993
1055,191,Moduł 4 kursu 'Drony: Programowanie i Zastosowania',4,468,1,
1056,191,Moduł 5 kursu 'Drony: Programowanie i Zastosowania',4,248,1,
1057,191,Moduł 6 kursu 'Drony: Programowanie i Zastosowania',3,877,1,
1058,191,Moduł 7 kursu 'Drony: Programowanie i Zastosowania',2,567,9,946
1059,192,Moduł 1 kursu 'Fizyka: Klasyczna i Współczesna',4,765,10,205
1060,192,Moduł 2 kursu 'Fizyka: Klasyczna i Współczesna',4,143,1,
1061,192,Moduł 3 kursu 'Fizyka: Klasyczna i Współczesna',3,143,9,685
1062,192,Moduł 4 kursu 'Fizyka: Klasyczna i Współczesna',1,87,1,
1063,192,Moduł 5 kursu 'Fizyka: Klasyczna i Współczesna',3,87,5,1042
1064,192,Moduł 6 kursu 'Fizyka: Klasyczna i Współczesna',1,511,1,
1065,192,Moduł 7 kursu 'Fizyka: Klasyczna i Współczesna',1,1092,1,
1066,192,Moduł 8 kursu 'Fizyka: Klasyczna i Współczesna',3,623,5,753
1067,193,Moduł 1 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,903,1,
1068,193,Moduł 2 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',4,688,1,
1069,193,Moduł 3 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',3,11,1,
1070,193,Moduł 4 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,423,1,
1071,193,Moduł 5 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',2,112,1,
1072,193,Moduł 6 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',3,561,1,
1073,193,Moduł 7 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',2,370,1,
1074,193,Moduł 8 kursu 'Tworzenie Aplikacji Chmurowych: AWS i Azure',1,494,10,993
1075,194,Moduł 1 kursu 'Wprowadzenie do Tworzenia Gier',3,307,2,246
1076,194,Moduł 2 kursu 'Wprowadzenie do Tworzenia Gier',4,482,1,
1077,194,Moduł 3 kursu 'Wprowadzenie do Tworzenia Gier',4,561,1,
1078,194,Moduł 4 kursu 'Wprowadzenie do Tworzenia Gier',1,866,2,591
1079,194,Moduł 5 kursu 'Wprowadzenie do Tworzenia Gier',4,1019,1,
1080,194,Moduł 6 kursu 'Wprowadzenie do Tworzenia Gier',3,370,1,
1081,194,Moduł 7 kursu 'Wprowadzenie do Tworzenia Gier',2,112,1,
1082,195,Moduł 1 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,492,1,
1083,195,Moduł 2 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',2,11,1,
1084,195,Moduł 3 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',3,87,1,
1085,195,Moduł 4 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',1,840,4,35
1086,195,Moduł 5 kursu 'Kurs Julii: Język dla Obliczeń Naukowych',1,840,1,
1087,196,Moduł 1 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,839,1,
1088,196,Moduł 2 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,129,1,
1089,196,Moduł 3 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,482,2,88
1090,196,Moduł 4 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',3,8,1,
1091,196,Moduł 5 kursu 'Terapia Zajęciowa: Przywracanie Funkcjonalności',1,707,2,486
1092,197,Moduł 1 kursu 'Medycyna: Anatomia i Diagnostyka',4,307,7,352
1093,197,Moduł 2 kursu 'Medycyna: Anatomia i Diagnostyka',4,319,5,670
1094,197,Moduł 3 kursu 'Medycyna: Anatomia i Diagnostyka',3,623,1,
1095,197,Moduł 4 kursu 'Medycyna: Anatomia i Diagnostyka',2,129,2,486
1096,198,Moduł 1 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',1,877,1,
1097,198,Moduł 2 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',4,143,1,
1098,198,Moduł 3 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',4,866,1,
1099,198,Moduł 4 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',2,112,1,
1100,198,Moduł 5 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',2,112,1,
1101,198,Moduł 6 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',3,765,1,
1102,198,Moduł 7 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',4,776,1,
1103,198,Moduł 8 kursu 'Tworzenie Aplikacji Native: Swift i Kotlin',1,160,1,
1104,199,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',4,87,5,753
1105,199,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',3,866,1,
1106,199,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',2,567,1,
1107,199,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',2,565,1,
1108,199,Moduł 5 kursu 'Internet Rzeczy: Zastosowania',1,135,1,
1109,199,Moduł 6 kursu 'Internet Rzeczy: Zastosowania',3,160,1,
1110,199,Moduł 7 kursu 'Internet Rzeczy: Zastosowania',4,1,1,
1111,199,Moduł 8 kursu 'Internet Rzeczy: Zastosowania',2,492,1,
1112,200,Moduł 1 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,325,1,
1113,200,Moduł 2 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,148,10,993
1114,200,Moduł 3 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',3,866,1,
1115,200,Moduł 4 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',3,432,1,
1116,200,Moduł 5 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,148,1,
1117,200,Moduł 6 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',4,266,5,1011
1118,200,Moduł 7 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',1,148,5,1011
1119,200,Moduł 8 kursu 'Tworzenie Bezpiecznych Aplikacji Webowych',4,248,1,
1120,201,Moduł 1 kursu 'Tworzenie Aplikacji w Elixirze',3,482,1,
1121,201,Moduł 2 kursu 'Tworzenie Aplikacji w Elixirze',2,688,1,
1122,201,Moduł 3 kursu 'Tworzenie Aplikacji w Elixirze',2,468,2,451
1123,202,Moduł 1 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',3,840,4,663
1124,202,Moduł 2 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',1,688,1,
1125,202,Moduł 3 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',3,72,1,
1126,202,Moduł 4 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',1,1104,1,
1127,202,Moduł 5 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',1,160,9,685
1128,202,Moduł 6 kursu 'Tworzenie Aplikacji Finansowych: Bloomberg i Reuters',4,741,1,
1129,203,Moduł 1 kursu 'Matlab dla Inżynierów',4,1111,1,
1130,203,Moduł 2 kursu 'Matlab dla Inżynierów',2,765,1,
1131,203,Moduł 3 kursu 'Matlab dla Inżynierów',2,776,1,
1132,203,Moduł 4 kursu 'Matlab dla Inżynierów',2,143,1,
1133,204,Moduł 1 kursu 'Biochemia: Podstawy Życia',3,840,1,
1134,204,Moduł 2 kursu 'Biochemia: Podstawy Życia',2,492,2,88
1135,204,Moduł 3 kursu 'Biochemia: Podstawy Życia',2,160,1,
1136,205,Moduł 1 kursu 'FinTech: Przyszłość Finansów',3,307,1,
1137,205,Moduł 2 kursu 'FinTech: Przyszłość Finansów',3,94,2,632
1138,205,Moduł 3 kursu 'FinTech: Przyszłość Finansów',2,135,1,
1139,205,Moduł 4 kursu 'FinTech: Przyszłość Finansów',2,561,1,
1140,206,Moduł 1 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',3,623,6,340
1141,206,Moduł 2 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',1,72,1,
1142,206,Moduł 3 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',2,1111,1,
1143,206,Moduł 4 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',4,391,1,
1144,207,Moduł 1 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',1,257,1,
1145,207,Moduł 2 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',4,918,7,836
1146,207,Moduł 3 kursu 'Tworzenie Aplikacji PWA: Progressive Web Applications',2,257,1,
1147,208,Moduł 1 kursu 'Logopedia: Terapia Mowy',3,1104,1,
1148,208,Moduł 2 kursu 'Logopedia: Terapia Mowy',1,482,1,
1149,208,Moduł 3 kursu 'Logopedia: Terapia Mowy',1,410,1,
1150,209,Moduł 1 kursu 'Podstawy Mikroekonomii: Zasady Działania Rynku',1,307,5,732
1151,209,Moduł 2 kursu 'Podstawy Mikroekonomii: Zasady Działania Rynku',1,391,1,
1152,209,Moduł 3 kursu 'Podstawy Mikroekonomii: Zasady Działania Rynku',1,257,1,
1153,210,Moduł 1 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,866,1,
1154,210,Moduł 2 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,307,4,663
1155,210,Moduł 3 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,902,1,
1156,210,Moduł 4 kursu 'Fizjoterapia: Ruch i Rehabilitacja',4,410,3,781
1157,210,Moduł 5 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,363,1,
1158,211,Moduł 1 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',4,468,1,
1159,211,Moduł 2 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',3,370,1,
1160,211,Moduł 3 kursu 'Tworzenie Aplikacji Hybrydowych: Ionic i PhoneGap',1,307,1,
1161,212,Moduł 1 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',2,257,1,
1162,212,Moduł 2 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',3,936,1,
1163,212,Moduł 3 kursu 'Inżynieria Mechaniczna: Od Podstaw do Zaawansowania',1,1166,1,
1164,213,Moduł 1 kursu 'Cyberbezpieczeństwo: Podstawy',2,432,1,
1165,213,Moduł 2 kursu 'Cyberbezpieczeństwo: Podstawy',3,1047,1,
1166,213,Moduł 3 kursu 'Cyberbezpieczeństwo: Podstawy',2,266,4,360
1167,213,Moduł 4 kursu 'Cyberbezpieczeństwo: Podstawy',1,11,1,
1168,213,Moduł 5 kursu 'Cyberbezpieczeństwo: Podstawy',1,688,3,781
1169,213,Moduł 6 kursu 'Cyberbezpieczeństwo: Podstawy',4,877,1,
1170,214,Moduł 1 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,257,1,
1171,214,Moduł 2 kursu 'Nanotechnologia: Od Teorii do Praktyki',3,135,1,
1172,214,Moduł 3 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,903,1,
1173,214,Moduł 4 kursu 'Nanotechnologia: Od Teorii do Praktyki',4,1104,1,
1174,214,Moduł 5 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,707,1,
1175,214,Moduł 6 kursu 'Nanotechnologia: Od Teorii do Praktyki',1,567,1,
1176,214,Moduł 7 kursu 'Nanotechnologia: Od Teorii do Praktyki',3,307,9,714
1177,214,Moduł 8 kursu 'Nanotechnologia: Od Teorii do Praktyki',2,840,1,
1178,215,Moduł 1 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',3,192,1,
1179,215,Moduł 2 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',2,1,5,1011
1180,215,Moduł 3 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',3,840,5,753
1181,215,Moduł 4 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',3,1166,1,
1182,215,Moduł 5 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',1,471,1,
1183,215,Moduł 6 kursu 'Fizyka Cząstek: Eksploracja Mikrokosmosu',3,319,4,663
1184,216,Moduł 1 kursu 'Zarządzanie Opieką Zdrowotną',4,623,4,663
1185,216,Moduł 2 kursu 'Zarządzanie Opieką Zdrowotną',2,688,1,
1186,216,Moduł 3 kursu 'Zarządzanie Opieką Zdrowotną',4,623,1,
1187,216,Moduł 4 kursu 'Zarządzanie Opieką Zdrowotną',2,565,1,
1188,216,Moduł 5 kursu 'Zarządzanie Opieką Zdrowotną',1,415,1,
1189,217,Moduł 1 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,688,1,
1190,217,Moduł 2 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,565,1,
1191,217,Moduł 3 kursu 'Fizjoterapia: Ruch i Rehabilitacja',3,688,1,
1192,217,Moduł 4 kursu 'Fizjoterapia: Ruch i Rehabilitacja',1,710,1,
1193,217,Moduł 5 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,266,1,
1194,217,Moduł 6 kursu 'Fizjoterapia: Ruch i Rehabilitacja',2,1142,1,
1195,218,Moduł 1 kursu 'Drony: Programowanie i Zastosowania',1,94,2,349
1196,218,Moduł 2 kursu 'Drony: Programowanie i Zastosowania',3,1142,2,514
1197,218,Moduł 3 kursu 'Drony: Programowanie i Zastosowania',2,370,2,485
1198,218,Moduł 4 kursu 'Drony: Programowanie i Zastosowania',2,319,2,486
1199,218,Moduł 5 kursu 'Drony: Programowanie i Zastosowania',3,772,9,763
1200,218,Moduł 6 kursu 'Drony: Programowanie i Zastosowania',1,772,6,340
1201,219,Moduł 1 kursu 'Żywienie: Zasady i Praktyka',3,1047,1,
1202,219,Moduł 2 kursu 'Żywienie: Zasady i Praktyka',2,765,2,632
1203,219,Moduł 3 kursu 'Żywienie: Zasady i Praktyka',1,248,5,1011
1204,219,Moduł 4 kursu 'Żywienie: Zasady i Praktyka',4,494,1,
1205,219,Moduł 5 kursu 'Żywienie: Zasady i Praktyka',4,266,1,
1206,219,Moduł 6 kursu 'Żywienie: Zasady i Praktyka',1,248,1,
1207,220,Moduł 1 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,877,1,
1208,220,Moduł 2 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,720,1,
1209,220,Moduł 3 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',4,129,6,340
1210,220,Moduł 4 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',3,325,1,
1211,220,Moduł 5 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,129,1,
1212,220,Moduł 6 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,94,7,836
1213,220,Moduł 7 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',2,511,1,
1214,220,Moduł 8 kursu 'Tworzenie Aplikacji Cross-platform: Flutter i Xamarin',1,94,1,
1215,221,Moduł 1 kursu 'Internet Rzeczy: Zastosowania',2,588,1,
1216,221,Moduł 2 kursu 'Internet Rzeczy: Zastosowania',1,561,1,
1217,221,Moduł 3 kursu 'Internet Rzeczy: Zastosowania',2,839,1,
1218,221,Moduł 4 kursu 'Internet Rzeczy: Zastosowania',3,1118,1,
1219,221,Moduł 5 kursu 'Internet Rzeczy: Zastosowania',3,266,1,
1220,221,Moduł 6 kursu 'Internet Rzeczy: Zastosowania',1,135,1,
1221,222,Moduł 1 kursu 'Podstawy Chmury Obliczeniowej',4,767,9,685
1222,222,Moduł 2 kursu 'Podstawy Chmury Obliczeniowej',3,688,1,
1223,222,Moduł 3 kursu 'Podstawy Chmury Obliczeniowej',3,903,7,1058
1224,222,Moduł 4 kursu 'Podstawy Chmury Obliczeniowej',4,160,9,685
1225,222,Moduł 5 kursu 'Podstawy Chmury Obliczeniowej',2,8,1,
1226,222,Moduł 6 kursu 'Podstawy Chmury Obliczeniowej',4,741,1,
